Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

09:49:08 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:49:09 PM  1000      1617      0.00      0.00 1609952  517036  12.80  java
09:49:10 PM  1000      1617      0.00      0.00 1609952  517036  12.80  java
09:49:11 PM  1000      1617     16.13      0.00 1609952  517036  12.80  java
09:49:12 PM  1000      1617     11.83      0.00 1609952  517124  12.80  java
09:49:13 PM  1000      1617      1.06      0.00 1609952  517124  12.80  java
09:49:14 PM  1000      1617      3.16      0.00 1609952  517200  12.80  java
09:49:15 PM  1000      1617    112.36      0.00 1609952  517540  12.81  java
09:49:16 PM  1000      1617     18.89      0.00 1609952  517596  12.81  java
09:49:17 PM  1000      1617      5.26      0.00 1609952  517596  12.81  java
09:49:18 PM  1000      1617      7.61      0.00 1609952  517596  12.81  java
09:49:19 PM  1000      1617      4.35      0.00 1609952  517660  12.82  java
09:49:20 PM  1000      1617      3.12      0.00 1609952  517660  12.82  java
09:49:21 PM  1000      1617      1.03      0.00 1609952  517660  12.82  java
09:49:22 PM  1000      1617      0.00      0.00 1609952  517660  12.82  java
09:49:23 PM  1000      1617      0.00      0.00 1609952  517660  12.82  java
Average:     1000      1617     11.77      0.00 1609952  517412  12.81  java
