Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

09:53:59 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:54:00 PM  1000      1617      0.00      0.00 1609952  520316  12.88  java
09:54:01 PM  1000      1617      3.12      0.00 1609952  520380  12.88  java
09:54:02 PM  1000      1617      0.00      0.00 1609952  520380  12.88  java
09:54:03 PM  1000      1617      0.00      0.00 1609952  520380  12.88  java
09:54:04 PM  1000      1617      3.12      0.00 1609952  520380  12.88  java
09:54:05 PM  1000      1617      0.00      0.00 1609952  520380  12.88  java
09:54:06 PM  1000      1617      5.56      0.00 1609952  520380  12.88  java
09:54:07 PM  1000      1617      0.00      0.00 1609952  520380  12.88  java
09:54:08 PM  1000      1617     20.41      0.00 1609952  520420  12.88  java
09:54:09 PM  1000      1617      1.04      0.00 1609952  520420  12.88  java
09:54:10 PM  1000      1617     13.64      0.00 1609952  520456  12.88  java
09:54:11 PM  1000      1617      7.69      0.00 1609952  520456  12.88  java
09:54:12 PM  1000      1617      1.02      0.00 1609952  520456  12.88  java
09:54:13 PM  1000      1617      0.00      0.00 1609952  520456  12.88  java
09:54:14 PM  1000      1617      0.00      0.00 1609952  520456  12.88  java
Average:     1000      1617      3.65      0.00 1609952  520406  12.88  java
