Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

10:10:57 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:10:58 PM  1000      1414      0.00      0.00 1589056  460148  11.39  java
10:10:59 PM  1000      1414      0.00      0.00 1589056  460148  11.39  java
10:11:00 PM  1000      1414     23.86      0.00 1589056  460284  11.39  java
10:11:01 PM  1000      1414     11.84      0.00 1589056  460284  11.39  java
10:11:02 PM  1000      1414  16618.33      0.00 1618872  488612  12.10  java
10:11:03 PM  1000      1414     18.18      0.00 1595592  466788  11.56  java
10:11:04 PM  1000      1414     17.65      0.00 1595592  466944  11.56  java
10:11:05 PM  1000      1414     18.39      0.00 1595592  467136  11.56  java
10:11:06 PM  1000      1414     57.61      0.00 1595592  467336  11.57  java
10:11:07 PM  1000      1414      0.00      0.00 1595592  467336  11.57  java
10:11:08 PM  1000      1414      0.00      0.00 1588000  459796  11.38  java
10:11:09 PM  1000      1414      0.00      0.00 1588000  459796  11.38  java
10:11:10 PM  1000      1414      0.00      0.00 1588000  459796  11.38  java
10:11:11 PM  1000      1414      0.00      0.00 1588000  459796  11.38  java
10:11:12 PM  1000      1414      2.04      0.00 1588000  459796  11.38  java
Average:     1000      1414    740.69      0.00 1592870  464266  11.49  java
