Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

10:13:30 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:13:31 PM  1000      1414      0.00      0.00 1591204  464756  11.51  java
10:13:32 PM  1000      1414      0.00      0.00 1591204  464756  11.51  java
10:13:33 PM  1000      1414      0.00      0.00 1591204  464756  11.51  java
10:13:34 PM  1000      1414     10.11      0.00 1591204  464836  11.51  java
10:13:35 PM  1000      1414      6.82      0.00 1591204  464836  11.51  java
10:13:36 PM  1000      1414      7.87      0.00 1591204  464836  11.51  java
10:13:37 PM  1000      1414     36.78      0.00 1591204  464956  11.51  java
10:13:38 PM  1000      1414     36.76      0.00 1591204  465068  11.51  java
10:13:39 PM  1000      1414   3917.65      0.00 1591204  465208  11.52  java
10:13:40 PM  1000      1414     25.00      0.00 1591204  465288  11.52  java
10:13:41 PM  1000      1414      1.01      0.00 1591204  465288  11.52  java
10:13:42 PM  1000      1414      0.00      0.00 1591204  465288  11.52  java
10:13:43 PM  1000      1414      0.00      0.00 1591204  465288  11.52  java
10:13:44 PM  1000      1414      0.00      0.00 1591204  465288  11.52  java
10:13:45 PM  1000      1414      0.00      0.00 1591204  465288  11.52  java
Average:     1000      1414    202.41      0.00 1591204  465049  11.51  java
