Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

10:08:35 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:08:36 PM  1000      1414      0.00      0.00 1588000  455292  11.27  java
10:08:37 PM  1000      1414      0.00      0.00 1588000  455292  11.27  java
10:08:38 PM  1000      1414     47.19      0.00 1588000  455776  11.28  java
10:08:39 PM  1000      1414     24.14      0.00 1588000  455776  11.28  java
10:08:40 PM  1000      1414    137.80      0.00 1588000  456224  11.29  java
10:08:41 PM  1000      1414    324.00      0.00 1588656  457244  11.32  java
10:08:42 PM  1000      1414     60.47      0.00 1588656  457468  11.33  java
10:08:43 PM  1000      1414     38.30      0.00 1588656  457604  11.33  java
10:08:44 PM  1000      1414    114.44      0.00 1588656  458200  11.34  java
10:08:45 PM  1000      1414      0.00      0.00 1588656  458200  11.34  java
10:08:46 PM  1000      1414      0.00      0.00 1588656  458200  11.34  java
10:08:47 PM  1000      1414      0.00      0.00 1588656  458200  11.34  java
10:08:48 PM  1000      1414      0.00      0.00 1588656  458200  11.34  java
10:08:49 PM  1000      1414      2.06      0.00 1588656  458200  11.34  java
10:08:50 PM  1000      1414      0.00      0.00 1588656  458200  11.34  java
Average:     1000      1414     44.12      0.00 1588437  457205  11.32  java
