Linux 4.15.0-124-generic (bookstore) 	02/24/2021 	_x86_64_	(1 CPU)

10:12:40 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:12:41 PM  1000      1678    1.04    0.00    0.00    0.00    1.04     0  java
10:12:42 PM  1000      1678    0.00    1.02    0.00    0.00    1.02     0  java
10:12:43 PM  1000      1678   92.54    5.97    0.00    0.00   98.51     0  java
10:12:44 PM  1000      1678  100.00   17.65    0.00    0.00  100.00     0  java
10:12:45 PM  1000      1678   50.00    5.71    0.00    0.00   55.71     0  java
10:12:46 PM  1000      1678    7.37    0.00    0.00    0.00    7.37     0  java
10:12:47 PM  1000      1678   52.24   16.42    0.00    0.00   68.66     0  java
10:12:48 PM  1000      1678   75.36    0.00    0.00    0.00   75.36     0  java
10:12:49 PM  1000      1678   10.59    7.06    0.00    0.00   17.65     0  java
10:12:50 PM  1000      1678  100.00    9.52    0.00    0.00  100.00     0  java
10:12:51 PM  1000      1678  100.00    0.00    0.00    0.00  100.00     0  java
10:12:52 PM  1000      1678  100.00    0.00    0.00    0.00  100.00     0  java
10:12:53 PM  1000      1678  100.00    0.00    0.00    0.00  100.00     0  java
10:12:54 PM  1000      1678  100.00    0.00    0.00    0.00  100.00     0  java
10:12:55 PM  1000      1678  100.00    0.00    0.00    0.00  100.00     0  java
10:12:56 PM  1000      1678  100.00    3.85    0.00    0.00  100.00     0  java
10:12:57 PM  1000      1678  100.00   15.09    0.00    0.00  100.00     0  java
10:12:58 PM  1000      1678  100.00   12.77    0.00    0.00  100.00     0  java
10:12:59 PM  1000      1678    8.70    0.00    0.00    0.00    8.70     0  java
10:13:00 PM  1000      1678   67.69    0.00    0.00    0.00   67.69     0  java
10:13:01 PM  1000      1678    1.03    0.00    0.00    0.00    1.03     0  java
10:13:02 PM  1000      1678   87.72    5.26    0.00    0.00   92.98     0  java
10:13:03 PM  1000      1678   73.02    3.17    0.00    0.00   76.19     0  java
10:13:04 PM  1000      1678   41.43   15.71    0.00    0.00   57.14     0  java
10:13:05 PM  1000      1678   63.08    6.15    0.00    0.00   69.23     0  java
10:13:06 PM  1000      1678   66.13    6.45    0.00    0.00   72.58     0  java
10:13:07 PM  1000      1678   12.50    1.14    0.00    0.00   13.64     0  java
10:13:08 PM  1000      1678   66.67    0.00    0.00    0.00   66.67     0  java
10:13:09 PM  1000      1678   32.91    0.00    0.00    0.00   32.91     0  java
10:13:10 PM  1000      1678   14.44    0.00    0.00    0.00   14.44     0  java
10:13:11 PM  1000      1678   48.53    5.88    0.00    0.00   54.41     0  java
10:13:12 PM  1000      1678   55.22    1.49    0.00    0.00   56.72     0  java
10:13:13 PM  1000      1678   35.90    0.00    0.00    0.00   35.90     0  java
10:13:14 PM  1000      1678   17.05    0.00    0.00    0.00   17.05     0  java
10:13:15 PM  1000      1678    0.00    0.00    0.00    0.00    0.00     0  java
10:13:16 PM  1000      1678    0.00    0.00    0.00    0.00    0.00     0  java
10:13:17 PM  1000      1678    1.03    0.00    0.00    0.00    1.03     0  java
10:13:18 PM  1000      1678    1.05    1.05    0.00    0.00    2.11     0  java
10:13:19 PM  1000      1678    0.00    0.00    0.00    0.00    0.00     0  java
10:13:20 PM  1000      1678    1.04    0.00    0.00    0.00    1.04     0  java
Average:     1000      1678   50.54    2.80    0.00    0.00   53.34     -  java
