Linux 4.15.0-124-generic (bookstore) 	12/08/2020 	_x86_64_	(1 CPU)

10:59:54 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:59:55 PM  1000      1953    2.13    0.00    0.00    0.00    2.13     0  java
10:59:56 PM  1000      1953    0.00    0.00    0.00    0.00    0.00     0  java
10:59:57 PM  1000      1953    5.32    2.13    0.00    0.00    7.45     0  java
10:59:58 PM  1000      1953    1.03    0.00    0.00    0.00    1.03     0  java
10:59:59 PM  1000      1953    0.00    0.00    0.00    0.00    0.00     0  java
11:00:00 PM  1000      1953    2.13    1.06    0.00    0.00    3.19     0  java
11:00:01 PM  1000      1953    3.16    0.00    0.00    0.00    3.16     0  java
11:00:02 PM  1000      1953    4.26    0.00    0.00    0.00    4.26     0  java
11:00:03 PM  1000      1953    0.00    0.00    0.00    0.00    0.00     0  java
11:00:04 PM  1000      1953    7.45    0.00    0.00    0.00    7.45     0  java
11:00:05 PM  1000      1953   15.05    0.00    0.00    0.00   15.05     0  java
11:00:06 PM  1000      1953   16.48    1.10    0.00    0.00   17.58     0  java
11:00:07 PM  1000      1953   12.90    0.00    0.00    0.00   12.90     0  java
11:00:08 PM  1000      1953   11.58    0.00    0.00    0.00   11.58     0  java
11:00:09 PM  1000      1953   19.57    0.00    0.00    0.00   19.57     0  java
11:00:10 PM  1000      1953   54.05    0.00    0.00    0.00   54.05     0  java
11:00:11 PM  1000      1953   82.26   11.29    0.00    0.00   93.55     0  java
11:00:12 PM  1000      1953   39.47    2.63    0.00    0.00   42.11     0  java
11:00:13 PM  1000      1953    3.23    0.00    0.00    0.00    3.23     0  java
11:00:14 PM  1000      1953   17.86    1.19    0.00    0.00   19.05     0  java
11:00:15 PM  1000      1953    2.11    1.05    0.00    0.00    3.16     0  java
11:00:16 PM  1000      1953    2.13    0.00    0.00    0.00    2.13     0  java
11:00:17 PM  1000      1953   14.94    0.00    0.00    0.00   14.94     0  java
11:00:18 PM  1000      1953    1.04    0.00    0.00    0.00    1.04     0  java
11:00:19 PM  1000      1953   22.22    1.23    0.00    0.00   23.46     0  java
11:00:20 PM  1000      1953    2.13    0.00    0.00    0.00    2.13     0  java
11:00:21 PM  1000      1953    1.02    0.00    0.00    0.00    1.02     0  java
11:00:22 PM  1000      1953   11.49    0.00    0.00    0.00   11.49     0  java
11:00:23 PM  1000      1953    0.00    0.00    0.00    0.00    0.00     0  java
11:00:24 PM  1000      1953    0.00    0.00    0.00    0.00    0.00     0  java
11:00:25 PM  1000      1953    3.23    0.00    0.00    0.00    3.23     0  java
11:00:26 PM  1000      1953    2.17    2.17    0.00    0.00    4.35     0  java
11:00:27 PM  1000      1953    0.00    0.00    0.00    0.00    0.00     0  java
11:00:28 PM  1000      1953    0.00    0.00    0.00    0.00    0.00     0  java
11:00:29 PM  1000      1953    3.23    0.00    0.00    0.00    3.23     0  java
11:00:30 PM  1000      1953    1.05    1.05    0.00    0.00    2.11     0  java
11:00:31 PM  1000      1953    0.00    0.00    0.00    0.00    0.00     0  java
11:00:32 PM  1000      1953    1.05    0.00    0.00    0.00    1.05     0  java
11:00:33 PM  1000      1953    0.00    0.00    0.00    0.00    0.00     0  java
11:00:34 PM  1000      1953    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1953    7.94    0.52    0.00    0.00    8.46     -  java
