Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

11:15:14 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:15:15 PM  1000      1483    1.01    1.01    0.00    0.00    2.02     0  java
11:15:16 PM  1000      1483    0.00    0.00    0.00    0.00    0.00     0  java
11:15:17 PM  1000      1483   26.09    2.17    0.00    0.00   28.26     0  java
11:15:18 PM  1000      1483   24.47   12.77    0.00    0.00   37.23     0  java
11:15:19 PM  1000      1483   80.60   13.43    0.00    0.00   94.03     0  java
11:15:20 PM  1000      1483   19.79    2.08    0.00    0.00   21.88     0  java
11:15:21 PM  1000      1483   26.60    2.13    0.00    0.00   28.72     0  java
11:15:22 PM  1000      1483   23.40    6.38    0.00    0.00   29.79     0  java
11:15:23 PM  1000      1483   21.28    3.19    0.00    0.00   24.47     0  java
11:15:24 PM  1000      1483   23.40    5.32    0.00    0.00   28.72     0  java
11:15:25 PM  1000      1483   29.35    2.17    0.00    0.00   31.52     0  java
11:15:26 PM  1000      1483   21.05    2.11    0.00    0.00   23.16     0  java
11:15:27 PM  1000      1483    1.02    0.00    0.00    0.00    1.02     0  java
11:15:28 PM  1000      1483    1.02    0.00    0.00    0.00    1.02     0  java
11:15:29 PM  1000      1483    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1483   18.45    3.28    0.00    0.00   21.72     -  java
