Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

11:12:55 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:12:56 PM  1000      1483    1.02    0.00    0.00    0.00    1.02     0  java
11:12:57 PM  1000      1483    0.00    0.00    0.00    0.00    0.00     0  java
11:12:58 PM  1000      1483   19.35    5.38    0.00    0.00   24.73     0  java
11:12:59 PM  1000      1483   43.18    0.00    0.00    0.00   43.18     0  java
11:13:00 PM  1000      1483   29.47    0.00    0.00    0.00   29.47     0  java
11:13:01 PM  1000      1483   23.66    5.38    0.00    0.00   29.03     0  java
11:13:02 PM  1000      1483   28.12    3.12    0.00    0.00   31.25     0  java
11:13:04 PM  1000      1483   36.96    2.17    0.00    0.00   39.13     0  java
11:13:05 PM  1000      1483   52.44    2.44    0.00    0.00   54.88     0  java
11:13:06 PM  1000      1483   36.67    1.11    0.00    0.00   37.78     0  java
11:13:07 PM  1000      1483   25.81    1.08    0.00    0.00   26.88     0  java
11:13:08 PM  1000      1483   28.26    1.09    0.00    0.00   29.35     0  java
11:13:09 PM  1000      1483   21.88    0.00    0.00    0.00   21.88     0  java
11:13:10 PM  1000      1483    0.00    0.00    0.00    0.00    0.00     0  java
11:13:11 PM  1000      1483    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1483   22.47    1.43    0.00    0.00   23.89     -  java
