Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

11:09:05 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:09:06 PM  1000      1483      0.00      0.00 1607996  519364  12.86  java
11:09:07 PM  1000      1483      0.00      0.00 1607996  519364  12.86  java
11:09:08 PM  1000      1483      4.40      0.00 1607996  519364  12.86  java
11:09:09 PM  1000      1483      6.38      0.00 1607996  519364  12.86  java
11:09:10 PM  1000      1483      9.20      0.00 1607996  519364  12.86  java
11:09:11 PM  1000      1483     11.83      0.00 1607996  519428  12.86  java
11:09:12 PM  1000      1483     11.76      0.00 1607996  519428  12.86  java
11:09:13 PM  1000      1483     23.53      0.00 1607996  519552  12.86  java
11:09:14 PM  1000      1483      1.05      0.00 1607996  519552  12.86  java
11:09:15 PM  1000      1483      2.35      0.00 1607996  519552  12.86  java
11:09:16 PM  1000      1483      3.33      0.00 1607996  519552  12.86  java
11:09:17 PM  1000      1483      2.17      0.00 1607996  519552  12.86  java
11:09:18 PM  1000      1483      8.33      0.00 1607996  519552  12.86  java
11:09:19 PM  1000      1483      0.00      0.00 1607996  519552  12.86  java
11:09:20 PM  1000      1483      0.00      0.00 1607996  519552  12.86  java
Average:     1000      1483      5.40      0.00 1607996  519473  12.86  java
