Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

11:11:23 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:11:24 PM  1000      1483      0.00      0.00 1607996  520440  12.88  java
11:11:25 PM  1000      1483      0.00      0.00 1607996  520440  12.88  java
11:11:26 PM  1000      1483      0.00      0.00 1607996  520440  12.88  java
11:11:27 PM  1000      1483      4.26      0.00 1607996  520504  12.89  java
11:11:28 PM  1000      1483     14.63      0.00 1607996  520504  12.89  java
11:11:29 PM  1000      1483      1.09      0.00 1607996  520504  12.89  java
11:11:30 PM  1000      1483      1.06      0.00 1607996  520504  12.89  java
11:11:31 PM  1000      1483      8.05      0.00 1607996  520568  12.89  java
11:11:32 PM  1000      1483      6.67      0.00 1607996  520568  12.89  java
11:11:33 PM  1000      1483      2.15      0.00 1607996  520568  12.89  java
11:11:34 PM  1000      1483     23.26      0.00 1607996  520640  12.89  java
11:11:35 PM  1000      1483      6.74      0.00 1607996  520704  12.89  java
11:11:36 PM  1000      1483      0.00      0.00 1607996  520704  12.89  java
11:11:37 PM  1000      1483     23.71      0.00 1607996  520704  12.89  java
11:11:38 PM  1000      1483      0.00      0.00 1607996  520704  12.89  java
Average:     1000      1483      5.90      0.00 1607996  520566  12.89  java
