Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

11:06:45 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:06:46 PM  1000      1483      9.38      0.00 1607996  517228  12.80  java
11:06:47 PM  1000      1483      0.00      0.00 1607996  517228  12.80  java
11:06:48 PM  1000      1483     55.06      0.00 1607996  517416  12.81  java
11:06:49 PM  1000      1483      4.55      0.00 1607996  517480  12.81  java
11:06:50 PM  1000      1483     11.96      0.00 1607996  517480  12.81  java
11:06:51 PM  1000      1483     34.83      0.00 1607996  517816  12.82  java
11:06:52 PM  1000      1483     30.34      0.00 1607996  518008  12.82  java
11:06:53 PM  1000      1483     33.33      0.00 1607996  518068  12.83  java
11:06:54 PM  1000      1483      5.68      0.00 1607996  518068  12.83  java
11:06:55 PM  1000      1483      4.60      0.00 1607996  518068  12.83  java
11:06:56 PM  1000      1483     10.98      0.00 1607996  518112  12.83  java
11:06:57 PM  1000      1483     10.23      0.00 1607996  518112  12.83  java
11:06:58 PM  1000      1483     15.56      0.00 1607996  518196  12.83  java
11:06:59 PM  1000      1483      0.00      0.00 1607996  518196  12.83  java
11:07:00 PM  1000      1483      0.00      0.00 1607996  518196  12.83  java
Average:     1000      1483     14.77      0.00 1607996  517845  12.82  java
