Linux 4.15.0-124-generic (bookstore) 	12/13/2020 	_x86_64_	(1 CPU)

09:12:45 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:12:46 PM  1000      1702     88.04      0.00 1608588  493648  12.22  java
09:12:47 PM  1000      1702     15.19      0.00 1608588  493708  12.22  java
09:12:48 PM  1000      1702      0.00      0.00 1608588  493708  12.22  java
09:12:49 PM  1000      1702      0.00      0.00 1608588  493708  12.22  java
09:12:50 PM  1000      1702      0.00      0.00 1608588  493708  12.22  java
09:12:51 PM  1000      1702      0.00      0.00 1608588  493708  12.22  java
09:12:52 PM  1000      1702      0.00      0.00 1608588  493708  12.22  java
09:12:53 PM  1000      1702      0.00      0.00 1608588  493708  12.22  java
09:12:54 PM  1000      1702      0.00      0.00 1608588  493708  12.22  java
09:12:55 PM  1000      1702      0.00      0.00 1608588  493708  12.22  java
09:12:56 PM  1000      1702      0.00      0.00 1608588  493708  12.22  java
09:12:57 PM  1000      1702      0.00      0.00 1608588  493708  12.22  java
09:12:58 PM  1000      1702      0.00      0.00 1608588  493708  12.22  java
09:12:59 PM  1000      1702      0.00      0.00 1608588  493708  12.22  java
09:13:00 PM  1000      1702      0.00      0.00 1608588  493708  12.22  java
09:13:01 PM  1000      1702      0.00      0.00 1608588  493708  12.22  java
09:13:03 PM  1000      1702      3.23      0.00 1608588  493708  12.22  java
09:13:04 PM  1000      1702      0.00      0.00 1608588  493708  12.22  java
09:13:05 PM  1000      1702      0.00      0.00 1608588  493708  12.22  java
09:13:06 PM  1000      1702      1.75      0.00 1608588  493708  12.22  java
09:13:07 PM  1000      1702      0.00      0.00 1608588  493708  12.22  java
09:13:08 PM  1000      1702      0.00      0.00 1608588  493708  12.22  java
09:13:09 PM  1000      1702      0.00      0.00 1608588  493708  12.22  java
09:13:10 PM  1000      1702      0.00      0.00 1608588  493708  12.22  java
09:13:11 PM  1000      1702      0.00      0.00 1608588  493708  12.22  java
09:13:12 PM  1000      1702      0.00      0.00 1608588  493708  12.22  java
09:13:13 PM  1000      1702      2.08      0.00 1608588  493708  12.22  java
09:13:14 PM  1000      1702      4.49      0.00 1608588  493708  12.22  java
09:13:15 PM  1000      1702     12.12      0.00 1608588  493792  12.22  java
09:13:16 PM  1000      1702     17.65      0.00 1608588  493792  12.22  java
09:13:17 PM  1000      1702      0.00      0.00 1608588  493792  12.22  java
09:13:18 PM  1000      1702     10.00      0.00 1608588  493792  12.22  java
09:13:19 PM  1000      1702      8.57      0.00 1608588  493792  12.22  java
09:13:20 PM  1000      1702      0.00      0.00 1608588  493792  12.22  java
09:13:21 PM  1000      1702      0.00      0.00 1608588  493792  12.22  java
09:13:22 PM  1000      1702      0.00      0.00 1608588  493792  12.22  java
09:13:23 PM  1000      1702      2.94      0.00 1608588  493792  12.22  java
09:13:24 PM  1000      1702      3.39      0.00 1608588  493792  12.22  java
09:13:25 PM  1000      1702      9.52      0.00 1608588  493792  12.22  java
09:13:26 PM  1000      1702     20.00      0.00 1608588  493792  12.22  java
09:13:27 PM  1000      1702      0.00      0.00 1608588  493792  12.22  java
09:13:28 PM  1000      1702      0.00      0.00 1608588  493792  12.22  java
09:13:29 PM  1000      1702      0.00      0.00 1608588  493792  12.22  java
09:13:30 PM  1000      1702      0.00      0.00 1608588  493792  12.22  java
09:13:31 PM  1000      1702      0.00      0.00 1608588  493792  12.22  java
09:13:32 PM  1000      1702      0.00      0.00 1608588  493792  12.22  java
09:13:33 PM  1000      1702    989.13      0.00 1610584  495604  12.27  java
09:13:34 PM  1000      1702      9.43      0.00 1610584  495604  12.27  java
09:13:35 PM  1000      1702      7.14      0.00 1610584  495604  12.27  java
09:13:36 PM  1000      1702      0.00      0.00 1610584  495604  12.27  java
09:13:37 PM  1000      1702      0.00      0.00 1610584  495604  12.27  java
09:13:38 PM  1000      1702      0.00      0.00 1610584  495604  12.27  java
09:13:39 PM  1000      1702      5.88      0.00 1610584  495604  12.27  java
09:13:40 PM  1000      1702      0.00      0.00 1610584  495604  12.27  java
09:13:41 PM  1000      1702     93.33      0.00 1610584  495692  12.27  java
09:13:42 PM  1000      1702      0.00      0.00 1610584  495692  12.27  java
09:13:43 PM  1000      1702      0.00      0.00 1610584  495692  12.27  java
09:13:44 PM  1000      1702      4.35      0.00 1610584  495692  12.27  java
09:13:46 PM  1000      1702     14.29      0.00 1610584  495692  12.27  java
09:13:47 PM  1000      1702      0.00      0.00 1610584  495692  12.27  java
09:13:48 PM  1000      1702      0.00      0.00 1610584  495692  12.27  java
09:13:49 PM  1000      1702      2.94      0.00 1610584  495692  12.27  java
09:13:50 PM  1000      1702      6.06      0.00 1610584  495692  12.27  java
09:13:51 PM  1000      1702      0.00      0.00 1610584  495692  12.27  java
09:13:52 PM  1000      1702      0.00      0.00 1610584  495692  12.27  java
09:13:53 PM  1000      1702      0.00      0.00 1610584  495692  12.27  java
09:13:54 PM  1000      1702      0.00      0.00 1610584  495692  12.27  java
09:13:55 PM  1000      1702      0.00      0.00 1610584  495692  12.27  java
09:13:56 PM  1000      1702      0.00      0.00 1610584  495692  12.27  java
