Linux 4.15.0-124-generic (bookstore) 	02/24/2021 	_x86_64_	(1 CPU)

11:59:26 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:59:27 PM  1000      1879   3221.79      0.00 1590092  428828  10.62  java
11:59:28 PM  1000      1879   4032.35      0.00 1594188  433812  10.74  java
11:59:29 PM  1000      1879    416.67      0.00 1594188  434664  10.76  java
11:59:30 PM  1000      1879    124.36      0.00 1594188  435060  10.77  java
11:59:31 PM  1000      1879     34.78      0.00 1594188  435196  10.77  java
11:59:32 PM  1000      1879    137.66      0.00 1594188  435444  10.78  java
11:59:33 PM  1000      1879     77.50      0.00 1594188  435764  10.79  java
11:59:34 PM  1000      1879    290.54      0.00 1594188  436876  10.82  java
11:59:35 PM  1000      1879   5300.00      0.00 1598284  448144  11.09  java
11:59:36 PM  1000      1879    331.94      0.00 1598284  448712  11.11  java
11:59:37 PM  1000      1879   2564.81      1.85 1598284  454504  11.25  java
11:59:38 PM  1000      1879    220.34      0.00 1598284  455144  11.27  java
11:59:39 PM  1000      1879    272.13      0.00 1598284  455680  11.28  java
11:59:40 PM  1000      1879    518.64      0.00 1600332  456684  11.31  java
11:59:41 PM  1000      1879    309.38      0.00 1600332  457432  11.32  java
11:59:42 PM  1000      1879    327.78      0.00 1600332  458340  11.35  java
11:59:43 PM  1000      1879    289.09      0.00 1600332  458968  11.36  java
11:59:44 PM  1000      1879    125.71      0.00 1600332  459184  11.37  java
11:59:45 PM  1000      1879     56.98      0.00 1600332  459436  11.37  java
11:59:46 PM  1000      1879     87.50      0.00 1600332  459636  11.38  java
11:59:47 PM  1000      1879      8.33      0.00 1600332  459636  11.38  java
11:59:48 PM  1000      1879     30.67      0.00 1600332  459708  11.38  java
11:59:49 PM  1000      1879     72.29      0.00 1600332  459956  11.39  java
11:59:50 PM  1000      1879    100.00      0.00 1600332  460428  11.40  java
11:59:51 PM  1000      1879     85.88      0.00 1600332  460832  11.41  java
11:59:52 PM  1000      1879    369.57      0.00 1600332  461496  11.42  java
11:59:53 PM  1000      1879     73.03      0.00 1600332  461728  11.43  java
11:59:54 PM  1000      1879     93.94      0.00 1600332  461944  11.44  java
11:59:55 PM  1000      1879     44.00      0.00 1600332  462032  11.44  java
11:59:56 PM  1000      1879     38.10      0.00 1600332  462208  11.44  java
11:59:57 PM  1000      1879     98.57      0.00 1600332  462500  11.45  java
11:59:58 PM  1000      1879      6.02      0.00 1600332  462500  11.45  java
11:59:59 PM  1000      1879      0.00      0.00 1600332  462500  11.45  java
12:00:00 AM  1000      1879     39.33      0.00 1600332  462640  11.45  java
12:00:01 AM  1000      1879     34.44      0.00 1602380  462776  11.46  java
12:00:02 AM  1000      1879     83.56      0.00 1602380  463004  11.46  java
12:00:03 AM  1000      1879     20.88      0.00 1602380  463004  11.46  java
12:00:04 AM  1000      1879    116.44      0.00 1602380  463320  11.47  java
12:00:05 AM  1000      1879     25.88      0.00 1602380  463424  11.47  java
12:00:06 AM  1000      1879      0.00      0.00 1602380  463424  11.47  java
12:00:07 AM  1000      1879     29.03      0.00 1602380  463492  11.47  java
12:00:08 AM  1000      1879      3.23      0.00 1602380  463492  11.47  java
12:00:09 AM  1000      1879      0.00      0.00 1602380  463492  11.47  java
12:00:10 AM  1000      1879      0.00      0.00 1602380  463492  11.47  java
12:00:11 AM  1000      1879      0.00      0.00 1602380  463492  11.47  java
12:00:12 AM  1000      1879      0.00      0.00 1602380  463492  11.47  java
12:00:13 AM  1000      1879     11.70      0.00 1602380  463568  11.48  java
12:00:14 AM  1000      1879      0.00      0.00 1602380  463568  11.48  java
12:00:15 AM  1000      1879      0.00      0.00 1602380  463568  11.48  java
12:00:16 AM  1000      1879      1.04      0.00 1602380  463568  11.48  java
Average:     1000      1879    289.74      0.03 1599718  456436  11.30  java
