Linux 4.15.0-124-generic (bookstore) 	12/08/2020 	_x86_64_	(1 CPU)

11:01:18 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:01:19 PM  1000      1953      0.00      0.00 1607248  486128  12.03  java
11:01:20 PM  1000      1953      2.11      0.00 1607248  486128  12.03  java
11:01:21 PM  1000      1953      4.17      0.00 1607248  486128  12.03  java
11:01:22 PM  1000      1953      8.51      0.00 1607248  486204  12.04  java
11:01:23 PM  1000      1953      0.00      0.00 1607248  486204  12.04  java
11:01:24 PM  1000      1953      0.00      0.00 1607248  486204  12.04  java
11:01:25 PM  1000      1953      1.08      0.00 1607248  486284  12.04  java
11:01:26 PM  1000      1953      0.00      0.00 1607248  486284  12.04  java
11:01:27 PM  1000      1953      3.30      0.00 1607248  486284  12.04  java
11:01:28 PM  1000      1953      5.56      0.00 1607248  486284  12.04  java
11:01:29 PM  1000      1953      0.00      0.00 1607248  486284  12.04  java
11:01:30 PM  1000      1953      0.00      0.00 1607248  486284  12.04  java
11:01:31 PM  1000      1953      1.08      0.00 1607248  486284  12.04  java
11:01:32 PM  1000      1953      0.00      0.00 1607248  486284  12.04  java
11:01:33 PM  1000      1953      0.00      0.00 1607248  486284  12.04  java
11:01:34 PM  1000      1953      0.00      0.00 1607248  486284  12.04  java
11:01:35 PM  1000      1953      0.00      0.00 1607248  486284  12.04  java
11:01:36 PM  1000      1953      0.00      0.00 1607248  486284  12.04  java
11:01:37 PM  1000      1953      1.16      0.00 1607248  486284  12.04  java
11:01:38 PM  1000      1953      0.00      0.00 1607248  486284  12.04  java
11:01:39 PM  1000      1953      0.00      0.00 1607248  486284  12.04  java
11:01:40 PM  1000      1953      0.00      0.00 1607248  486284  12.04  java
11:01:41 PM  1000      1953      0.00      0.00 1607248  486284  12.04  java
11:01:42 PM  1000      1953      0.00      0.00 1607248  486284  12.04  java
11:01:43 PM  1000      1953      0.00      0.00 1607248  486284  12.04  java
11:01:44 PM  1000      1953      0.00      0.00 1607248  486284  12.04  java
11:01:45 PM  1000      1953      0.00      0.00 1607248  486284  12.04  java
11:01:46 PM  1000      1953      0.00      0.00 1607248  486284  12.04  java
11:01:47 PM  1000      1953      0.00      0.00 1607248  486284  12.04  java
11:01:48 PM  1000      1953      0.00      0.00 1607248  486284  12.04  java
11:01:49 PM  1000      1953      0.00      0.00 1607248  486284  12.04  java
11:01:50 PM  1000      1953      0.00      0.00 1607248  486284  12.04  java
11:01:51 PM  1000      1953      0.00      0.00 1607248  486284  12.04  java
11:01:52 PM  1000      1953      2.08      0.00 1607248  486284  12.04  java
11:01:53 PM  1000      1953      1.05      0.00 1607248  486284  12.04  java
11:01:54 PM  1000      1953      0.00      0.00 1607248  486284  12.04  java
11:01:55 PM  1000      1953      1.03      0.00 1607248  486284  12.04  java
11:01:56 PM  1000      1953      0.00      0.00 1607248  486284  12.04  java
11:01:57 PM  1000      1953      0.00      0.00 1607248  486284  12.04  java
11:01:58 PM  1000      1953      0.00      0.00 1607248  486284  12.04  java
Average:     1000      1953      0.77      0.00 1607248  486266  12.04  java
