Linux 4.15.0-124-generic (bookstore) 	12/08/2020 	_x86_64_	(1 CPU)

10:56:09 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:56:10 PM  1000      1953      0.00      0.00 1604368  481400  11.92  java
10:56:11 PM  1000      1953      0.00      0.00 1604368  481400  11.92  java
10:56:12 PM  1000      1953     23.33      0.00 1604368  481468  11.92  java
10:56:13 PM  1000      1953      0.00      0.00 1604368  481468  11.92  java
10:56:14 PM  1000      1953      2.08      0.00 1604368  481468  11.92  java
10:56:15 PM  1000      1953      1.09      0.00 1604368  481468  11.92  java
10:56:16 PM  1000      1953      1.04      0.00 1604368  481468  11.92  java
10:56:17 PM  1000      1953      0.00      0.00 1604368  481468  11.92  java
10:56:18 PM  1000      1953      0.00      0.00 1604368  481468  11.92  java
10:56:19 PM  1000      1953      1.06      0.00 1604368  481536  11.92  java
10:56:20 PM  1000      1953      0.00      0.00 1604368  481536  11.92  java
10:56:21 PM  1000      1953     11.76      0.00 1604368  481536  11.92  java
10:56:22 PM  1000      1953      0.00      0.00 1604368  481536  11.92  java
10:56:23 PM  1000      1953      1.12      0.00 1604368  481536  11.92  java
10:56:24 PM  1000      1953     10.00      0.00 1604368  481588  11.92  java
10:56:25 PM  1000      1953     54.02      0.00 1604368  481832  11.93  java
10:56:26 PM  1000      1953      4.44      0.00 1604368  481832  11.93  java
10:56:27 PM  1000      1953      5.00      0.00 1604368  481832  11.93  java
10:56:28 PM  1000      1953      1.09      0.00 1604368  481832  11.93  java
10:56:29 PM  1000      1953      2.30      0.00 1604368  481832  11.93  java
10:56:30 PM  1000      1953      0.00      0.00 1604368  481832  11.93  java
10:56:31 PM  1000      1953      0.00      0.00 1604368  481832  11.93  java
10:56:32 PM  1000      1953      1.22      0.00 1604368  481832  11.93  java
10:56:33 PM  1000      1953      0.00      0.00 1604368  481832  11.93  java
10:56:34 PM  1000      1953     12.99      0.00 1604368  481904  11.93  java
10:56:35 PM  1000      1953      2.08      0.00 1604368  481904  11.93  java
10:56:36 PM  1000      1953      0.00      0.00 1604368  481904  11.93  java
10:56:37 PM  1000      1953      1.15      0.00 1604368  481904  11.93  java
10:56:38 PM  1000      1953     17.02      0.00 1604368  481960  11.93  java
10:56:39 PM  1000      1953      4.26      0.00 1604368  481960  11.93  java
10:56:40 PM  1000      1953      2.17      0.00 1604368  481960  11.93  java
10:56:41 PM  1000      1953      0.00      0.00 1604368  481960  11.93  java
10:56:42 PM  1000      1953      0.00      0.00 1604368  481960  11.93  java
10:56:43 PM  1000      1953     13.04      0.00 1604368  482016  11.93  java
10:56:44 PM  1000      1953      0.00      0.00 1604368  482016  11.93  java
10:56:45 PM  1000      1953      4.21      0.00 1604368  482096  11.93  java
10:56:46 PM  1000      1953      1.04      0.00 1604368  482096  11.93  java
10:56:47 PM  1000      1953      2.06      0.00 1604368  482096  11.93  java
10:56:48 PM  1000      1953      0.00      0.00 1604368  482096  11.93  java
10:56:49 PM  1000      1953      0.00      0.00 1604368  482096  11.93  java
Average:     1000      1953      4.30      0.00 1604368  481769  11.93  java
