Linux 4.15.0-124-generic (bookstore) 	02/12/2021 	_x86_64_	(1 CPU)

08:45:11 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:45:12 PM  1000      1735      0.00      0.00 1580124  409064  10.13  java
08:45:13 PM  1000      1735     41.24      0.00 1580124  409064  10.13  java
08:45:14 PM  1000      1735   6305.77      0.00 1584220  420464  10.41  java
08:45:15 PM  1000      1735   1829.27      0.00 1586268  423120  10.47  java
08:45:16 PM  1000      1735     19.15      0.00 1586268  423396  10.48  java
08:45:17 PM  1000      1735     91.89      0.00 1586268  423876  10.49  java
08:45:18 PM  1000      1735    518.57      0.00 1588316  425260  10.53  java
08:45:19 PM  1000      1735   1016.67      0.00 1590364  428140  10.60  java
08:45:20 PM  1000      1735   2654.29      0.00 1590364  436120  10.80  java
08:45:21 PM  1000      1735    204.11      0.00 1590364  436444  10.80  java
08:45:22 PM  1000      1735    131.71      0.00 1590364  436856  10.81  java
08:45:23 PM  1000      1735     94.25      0.00 1590364  437204  10.82  java
08:45:24 PM  1000      1735    141.56      1.30 1590364  437368  10.83  java
08:45:25 PM  1000      1735    121.33      0.00 1590364  437852  10.84  java
08:45:26 PM  1000      1735   2184.29      0.00 1590364  443876  10.99  java
08:45:27 PM  1000      1735    238.10      0.00 1592412  444140  11.00  java
08:45:28 PM  1000      1735     47.67      0.00 1592412  444228  11.00  java
08:45:29 PM  1000      1735      3.12      0.00 1592412  444228  11.00  java
08:45:30 PM  1000      1735      4.30      0.00 1592412  444228  11.00  java
08:45:31 PM  1000      1735      0.00      0.00 1592412  444228  11.00  java
08:45:32 PM  1000      1735    172.73      0.00 1592412  444784  11.01  java
08:45:33 PM  1000      1735      8.42      0.00 1592412  444784  11.01  java
08:45:34 PM  1000      1735    101.54      0.00 1592412  445304  11.02  java
08:45:35 PM  1000      1735     47.06      0.00 1592412  445464  11.03  java
08:45:36 PM  1000      1735    111.59      0.00 1592412  445692  11.03  java
Average:     1000      1735    497.87      0.05 1589545  435007  10.77  java
