Linux 4.15.0-124-generic (bookstore) 	02/12/2021 	_x86_64_	(1 CPU)

08:23:05 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:23:06 PM  1000      1783      0.00      0.00 1567296  401856   9.95  java
08:23:07 PM  1000      1783      0.00      0.00 1567296  401856   9.95  java
08:23:08 PM  1000      1783     12.77      0.00 1567296  401856   9.95  java
08:23:09 PM  1000      1783      0.00      0.00 1567296  401856   9.95  java
08:23:10 PM  1000      1783      0.00      0.00 1567296  401856   9.95  java
08:23:11 PM  1000      1783      0.00      0.00 1567296  401856   9.95  java
08:23:12 PM  1000      1783    602.17      0.00 1567296  402500   9.96  java
08:23:13 PM  1000      1783  13485.29      2.94 1581292  419956  10.40  java
08:23:14 PM  1000      1783    523.64      0.00 1581292  421392  10.43  java
08:23:15 PM  1000      1783   1251.35      0.00 1581572  425560  10.54  java
08:23:16 PM  1000      1783   1471.01      0.00 1585972  429056  10.62  java
08:23:17 PM  1000      1783    127.71      0.00 1585972  429328  10.63  java
08:23:18 PM  1000      1783    327.94      0.00 1585972  430516  10.66  java
08:23:19 PM  1000      1783    171.43      0.00 1585972  431432  10.68  java
08:23:20 PM  1000      1783    101.22      0.00 1585972  431856  10.69  java
08:23:21 PM  1000      1783   1795.00      0.00 1585972  437476  10.83  java
08:23:22 PM  1000      1783     65.88      0.00 1585972  437784  10.84  java
08:23:23 PM  1000      1783     73.33      0.00 1585972  437980  10.84  java
08:23:24 PM  1000      1783    165.85      0.00 1585972  438328  10.85  java
08:23:25 PM  1000      1783    286.21      0.00 1585972  439064  10.87  java
08:23:26 PM  1000      1783      1.02      0.00 1585972  439064  10.87  java
08:23:27 PM  1000      1783    225.00      1.92 1585972  439776  10.89  java
08:23:28 PM  1000      1783    436.59      0.00 1585972  440380  10.90  java
08:23:29 PM  1000      1783     73.56      0.00 1585972  440616  10.91  java
08:23:30 PM  1000      1783    408.93      0.00 1588020  441724  10.94  java
Average:     1000      1783    538.27      0.10 1580274  424997  10.52  java
