Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

07:03:52 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
07:03:53 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:03:54 PM    dev8-0      9,00      0,00     40,00      0,00      4,44      0,00      1,22      0,40
07:03:55 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:03:56 PM    dev8-0      2,00      8,00      0,00      0,00      4,00      0,00      0,50      0,40
07:03:57 PM    dev8-0      1,00      0,00    104,00      0,00    104,00      0,00      1,00      0,40
07:03:58 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,04     36,00      0,40
07:03:59 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:04:00 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:04:01 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:04:02 PM    dev8-0      1,00      0,00     36,00      0,00     36,00      0,00      0,00      0,80
07:04:03 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,05     51,00      0,40
07:04:04 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:04:05 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:04:06 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:04:07 PM    dev8-0      1,00      0,00     28,00      0,00     28,00      0,00      1,00      0,40
Average:       dev8-0      1,07      0,53     14,40      0,00     14,00      0,01      6,31      0,21
