Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

07:03:00 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
07:03:01 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,03     33,00      0,40
07:03:02 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:03:03 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:03:04 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:03:05 PM    dev8-0      1,00      0,00     72,00      0,00     72,00      0,00      1,00      0,40
07:03:06 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,03     35,00      0,40
07:03:07 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:03:08 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:03:09 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:03:10 PM    dev8-0      1,00      0,00     28,00      0,00     28,00      0,00      1,00      0,40
07:03:11 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,04     39,00      0,40
07:03:12 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:03:13 PM    dev8-0      2,00      0,00     32,00      0,00     16,00      0,00      0,50      0,40
07:03:14 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
07:03:15 PM    dev8-0      1,00      0,00     32,00      0,00     32,00      0,00      1,00      0,80
Average:       dev8-0      0,53      0,00     11,73      0,00     22,00      0,01     13,88      0,21
