Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

06:56:20 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
06:56:21 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
06:56:22 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
06:56:23 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
06:56:24 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
06:56:25 PM    dev8-0      1,00      0,00     88,00      0,00     88,00      0,00      1,00      0,40
06:56:26 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,04     39,00      0,40
06:56:27 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
06:56:28 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
06:56:29 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
06:56:30 PM    dev8-0      1,00      0,00     44,00      0,00     44,00      0,00      0,00      0,40
06:56:31 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,03     32,00      0,40
06:56:32 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
06:56:33 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
06:56:34 PM    dev8-0      2,00      0,00     32,00      0,00     16,00      0,00      0,50      0,40
06:56:35 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
Average:       dev8-0      0,40      0,00     11,47      0,00     28,67      0,00     12,17      0,13
