Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

10:23:39 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:23:40 PM  1000      1480      0.00      0.00 1615184  519040  12.85  java
10:23:41 PM  1000      1480      0.00      0.00 1615184  519040  12.85  java
10:23:42 PM  1000      1480      3.23      0.00 1615184  519040  12.85  java
10:23:43 PM  1000      1480      7.69      0.00 1615184  519040  12.85  java
10:23:44 PM  1000      1480      5.56      0.00 1615184  519040  12.85  java
10:23:45 PM  1000      1480     10.11      0.00 1615184  519104  12.85  java
10:23:46 PM  1000      1480     13.95      0.00 1615184  519168  12.85  java
10:23:47 PM  1000      1480      6.38      0.00 1615184  519168  12.85  java
10:23:48 PM  1000      1480      2.13      0.00 1615184  519168  12.85  java
10:23:49 PM  1000      1480      6.82      0.00 1615184  519168  12.85  java
10:23:50 PM  1000      1480      4.35      0.00 1615184  519168  12.85  java
10:23:51 PM  1000      1480      6.45      0.00 1615184  519232  12.85  java
10:23:52 PM  1000      1480      7.29      0.00 1615184  519232  12.85  java
10:23:53 PM  1000      1480      0.00      0.00 1615184  519232  12.85  java
10:23:54 PM  1000      1480      0.00      0.00 1615184  519232  12.85  java
Average:     1000      1480      4.79      0.00 1615184  519138  12.85  java
