Linux 4.15.0-124-generic (bookstore) 	02/25/2021 	_x86_64_	(1 CPU)

11:08:29 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:08:30 PM  1000      1728    974.70      0.00 1587512  423324  10.48  java
11:08:32 PM  1000      1728    884.62      0.00 1589560  425784  10.54  java
11:08:33 PM  1000      1728   5155.56      0.00 1591608  433112  10.72  java
11:08:34 PM  1000      1728    108.89      0.00 1591608  433704  10.74  java
11:08:35 PM  1000      1728      0.00      0.00 1591608  433704  10.74  java
11:08:36 PM  1000      1728   1386.11      0.00 1591608  437712  10.84  java
11:08:37 PM  1000      1728    101.28      0.00 1591608  437960  10.84  java
11:08:38 PM  1000      1728    271.19      0.00 1591608  438684  10.86  java
11:08:39 PM  1000      1728     51.58      0.00 1591608  438852  10.86  java
11:08:40 PM  1000      1728    170.49      0.00 1591608  439196  10.87  java
11:08:41 PM  1000      1728     59.57      0.00 1591608  439420  10.88  java
11:08:42 PM  1000      1728    995.52      0.00 1593656  442404  10.95  java
11:08:43 PM  1000      1728   4697.87      2.13 1597752  450672  11.16  java
11:08:44 PM  1000      1728    315.94      0.00 1597752  451768  11.18  java
11:08:45 PM  1000      1728    438.89      0.00 1597752  452572  11.20  java
11:08:46 PM  1000      1728    109.38      0.00 1597752  452788  11.21  java
11:08:47 PM  1000      1728    596.92      0.00 1599800  454372  11.25  java
11:08:48 PM  1000      1728    181.97      0.00 1599800  454740  11.26  java
11:08:49 PM  1000      1728    127.87      0.00 1599800  454972  11.26  java
11:08:50 PM  1000      1728    146.67      0.00 1599800  455616  11.28  java
11:08:51 PM  1000      1728     87.06      0.00 1599800  455864  11.29  java
11:08:52 PM  1000      1728    308.16      0.00 1599800  456568  11.30  java
11:08:53 PM  1000      1728     56.98      0.00 1599800  456676  11.31  java
11:08:54 PM  1000      1728    104.35      0.00 1599800  456904  11.31  java
11:08:55 PM  1000      1728      9.57      0.00 1599800  456904  11.31  java
11:08:56 PM  1000      1728     21.54      0.00 1599800  456904  11.31  java
11:08:57 PM  1000      1728     30.14      0.00 1599800  457060  11.32  java
11:08:58 PM  1000      1728     69.57      0.00 1599800  457112  11.32  java
11:08:59 PM  1000      1728     21.59      0.00 1599800  457192  11.32  java
11:09:00 PM  1000      1728     93.94      0.00 1599800  457452  11.32  java
11:09:01 PM  1000      1728    173.33      0.00 1599800  457812  11.33  java
11:09:02 PM  1000      1728    289.83      0.00 1599800  458352  11.35  java
11:09:03 PM  1000      1728     36.36      0.00 1599800  458452  11.35  java
11:09:04 PM  1000      1728    162.30      0.00 1599800  458948  11.36  java
11:09:05 PM  1000      1728     65.93      0.00 1599800  459380  11.37  java
11:09:06 PM  1000      1728     94.52      0.00 1599800  459624  11.38  java
11:09:07 PM  1000      1728     62.35      0.00 1599800  459840  11.38  java
11:09:08 PM  1000      1728     88.41      0.00 1599800  459992  11.39  java
11:09:09 PM  1000      1728     16.30      0.00 1599800  460076  11.39  java
11:09:10 PM  1000      1728     96.10      0.00 1599800  460280  11.39  java
11:09:11 PM  1000      1728     32.18      0.00 1599800  460420  11.40  java
11:09:12 PM  1000      1728     58.54      0.00 1599800  460556  11.40  java
11:09:13 PM  1000      1728     43.96      0.00 1599800  460716  11.41  java
11:09:14 PM  1000      1728    212.50      0.00 1601848  461200  11.42  java
11:09:15 PM  1000      1728      0.00      0.00 1601848  461200  11.42  java
11:09:16 PM  1000      1728    105.97      0.00 1601848  461396  11.42  java
11:09:17 PM  1000      1728      0.00      0.00 1601848  461396  11.42  java
11:09:18 PM  1000      1728     37.21      0.00 1601848  461604  11.43  java
11:09:19 PM  1000      1728      2.08      0.00 1601848  461604  11.43  java
11:09:20 PM  1000      1728      3.12      0.00 1601848  461604  11.43  java
11:09:21 PM  1000      1728      3.16      0.00 1601848  461604  11.43  java
11:09:22 PM  1000      1728      0.00      0.00 1601848  461604  11.43  java
11:09:23 PM  1000      1728      0.00      0.00 1601848  461604  11.43  java
11:09:24 PM  1000      1728      0.00      0.00 1601848  461604  11.43  java
11:09:25 PM  1000      1728      0.00      0.00 1601848  461604  11.43  java
11:09:26 PM  1000      1728     24.47      0.00 1601848  461672  11.43  java
11:09:27 PM  1000      1728      0.00      0.00 1601848  461672  11.43  java
11:09:28 PM  1000      1728      0.00      0.00 1601848  461672  11.43  java
11:09:29 PM  1000      1728      0.00      0.00 1601848  461672  11.43  java
11:09:30 PM  1000      1728      0.00      0.00 1601848  461672  11.43  java
Average:     1000      1728    225.43      0.02 1598537  454014  11.24  java
