Linux 4.15.0-124-generic (bookstore) 	02/25/2021 	_x86_64_	(1 CPU)

11:40:43 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:40:44 PM  1000      1854      0.00      0.00 1561964  397148   9.83  java
11:40:45 PM  1000      1854   1035.37      0.00 1564012  398840   9.87  java
11:40:46 PM  1000      1854  16156.41      0.00 1583040  422804  10.47  java
11:40:47 PM  1000      1854   2911.32      0.00 1584216  429000  10.62  java
11:40:48 PM  1000      1854     87.50      0.00 1584216  429292  10.63  java
11:40:49 PM  1000      1854    470.91      0.00 1584216  430376  10.65  java
11:40:50 PM  1000      1854    164.47      0.00 1584216  431312  10.68  java
11:40:51 PM  1000      1854     50.00      1.19 1584216  431388  10.68  java
11:40:52 PM  1000      1854    249.28      0.00 1586264  431972  10.69  java
11:40:53 PM  1000      1854    826.74      0.00 1588312  434808  10.76  java
11:40:54 PM  1000      1854   4757.78      0.00 1590360  443380  10.98  java
11:40:55 PM  1000      1854    488.71      0.00 1590360  444436  11.00  java
11:40:56 PM  1000      1854    283.93      0.00 1590360  445080  11.02  java
11:40:57 PM  1000      1854    168.33      0.00 1590360  445404  11.03  java
11:40:58 PM  1000      1854    402.90      0.00 1592408  446404  11.05  java
11:40:59 PM  1000      1854    242.86      0.00 1592408  447020  11.07  java
11:41:00 PM  1000      1854    253.97      0.00 1592408  447724  11.08  java
11:41:01 PM  1000      1854    279.69      0.00 1592408  448276  11.10  java
11:41:02 PM  1000      1854    392.00      0.00 1592408  449052  11.12  java
11:41:03 PM  1000      1854     39.29      0.00 1592408  449264  11.12  java
11:41:04 PM  1000      1854     43.04      0.00 1592408  449420  11.13  java
11:41:05 PM  1000      1854    106.25      0.00 1592408  449760  11.13  java
11:41:06 PM  1000      1854     23.60      0.00 1592408  449844  11.14  java
11:41:07 PM  1000      1854    135.00      0.00 1592408  450136  11.14  java
11:41:08 PM  1000      1854     38.64      0.00 1592408  450284  11.15  java
11:41:09 PM  1000      1854    101.52      0.00 1592408  450512  11.15  java
11:41:10 PM  1000      1854     90.36      0.00 1592408  450848  11.16  java
11:41:11 PM  1000      1854    178.08      0.00 1592408  451368  11.17  java
11:41:12 PM  1000      1854     39.08      0.00 1592408  451468  11.18  java
11:41:13 PM  1000      1854     15.48      0.00 1592408  451528  11.18  java
11:41:14 PM  1000      1854    125.71      0.00 1592408  451860  11.19  java
11:41:15 PM  1000      1854     67.95      0.00 1592408  451988  11.19  java
11:41:16 PM  1000      1854      0.00      0.00 1592408  451988  11.19  java
11:41:17 PM  1000      1854    164.06      0.00 1592408  452624  11.21  java
11:41:18 PM  1000      1854     50.00      0.00 1592408  452700  11.21  java
11:41:19 PM  1000      1854    123.61      0.00 1592408  452908  11.21  java
11:41:20 PM  1000      1854     17.58      0.00 1592408  453004  11.21  java
11:41:21 PM  1000      1854     65.33      0.00 1594456  453392  11.22  java
11:41:22 PM  1000      1854     32.56      0.00 1594456  453392  11.22  java
11:41:23 PM  1000      1854    175.93      0.00 1594456  453696  11.23  java
11:41:24 PM  1000      1854      1.35      0.00 1594456  453696  11.23  java
11:41:25 PM  1000      1854      0.00      0.00 1594456  453696  11.23  java
11:41:26 PM  1000      1854     36.67      0.00 1594456  453856  11.24  java
11:41:27 PM  1000      1854     12.22      0.00 1594456  453856  11.24  java
11:41:28 PM  1000      1854     37.08      0.00 1594456  454136  11.24  java
11:41:29 PM  1000      1854     54.55      0.00 1594456  454408  11.25  java
11:41:30 PM  1000      1854    135.21      0.00 1594456  454816  11.26  java
11:41:31 PM  1000      1854      0.00      0.00 1594456  454816  11.26  java
11:41:32 PM  1000      1854    121.67      0.00 1594456  455108  11.27  java
11:41:33 PM  1000      1854     21.98      0.00 1594456  455180  11.27  java
11:41:34 PM  1000      1854    103.12      0.00 1594456  455416  11.27  java
11:41:35 PM  1000      1854      4.40      0.00 1594456  455488  11.28  java
11:41:36 PM  1000      1854      1.06      0.00 1594456  455488  11.28  java
11:41:37 PM  1000      1854     75.81      0.00 1594456  455612  11.28  java
11:41:38 PM  1000      1854      2.08      0.00 1594456  455612  11.28  java
11:41:39 PM  1000      1854      0.00      0.00 1594456  455612  11.28  java
11:41:40 PM  1000      1854      1.03      0.00 1594456  455692  11.28  java
11:41:41 PM  1000      1854      2.06      0.00 1594456  455692  11.28  java
11:41:42 PM  1000      1854      3.19      0.00 1594456  455692  11.28  java
11:41:43 PM  1000      1854      0.00      0.00 1594456  455692  11.28  java
Average:     1000      1854    331.90      0.02 1591066  447254  11.07  java
