Linux 4.15.0-124-generic (bookstore) 	03/05/2021 	_x86_64_	(1 CPU)

10:48:45 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:48:46 PM  1000      1896    1.06    0.00    0.00    0.00    1.06     0  java
10:48:47 PM  1000      1896    4.17    0.00    0.00    0.00    4.17     0  java
10:48:48 PM  1000      1896   52.17   10.14    0.00    0.00   62.32     0  java
10:48:49 PM  1000      1896  100.00   40.74    0.00    0.00  100.00     0  java
10:48:50 PM  1000      1896  100.00   11.11    0.00    0.00  100.00     0  java
10:48:51 PM  1000      1896   44.00    2.67    0.00    0.00   46.67     0  java
10:48:52 PM  1000      1896   47.83    7.25    0.00    0.00   55.07     0  java
10:48:53 PM  1000      1896   50.70    8.45    0.00    0.00   59.15     0  java
10:48:54 PM  1000      1896    9.89    2.20    0.00    0.00   12.09     0  java
10:48:55 PM  1000      1896   27.16    2.47    0.00    0.00   29.63     0  java
10:48:56 PM  1000      1896   53.52    1.41    0.00    0.00   54.93     0  java
10:48:57 PM  1000      1896   25.30    6.02    0.00    0.00   31.33     0  java
10:48:58 PM  1000      1896   39.47    6.58    0.00    0.00   46.05     0  java
10:48:59 PM  1000      1896   18.39    1.15    0.00    0.00   19.54     0  java
10:49:00 PM  1000      1896  100.00   29.55    0.00    0.00  100.00     0  java
10:49:01 PM  1000      1896   40.00    3.33    0.00    0.00   43.33     0  java
10:49:02 PM  1000      1896   74.00   24.00    0.00    0.00   98.00     0  java
10:49:03 PM  1000      1896  100.00   31.25    0.00    0.00  100.00     0  java
10:49:04 PM  1000      1896  100.00   16.67    0.00    0.00  100.00     0  java
10:49:05 PM  1000      1896  100.00   14.81    0.00    0.00  100.00     0  java
10:49:06 PM  1000      1896  100.00    5.08    0.00    0.00  100.00     0  java
10:49:07 PM  1000      1896  100.00    5.45    0.00    0.00  100.00     0  java
10:49:08 PM  1000      1896  100.00    7.14    0.00    0.00  100.00     0  java
10:49:09 PM  1000      1896   68.12    1.45    0.00    0.00   69.57     0  java
10:49:10 PM  1000      1896    1.04    0.00    0.00    0.00    1.04     0  java
10:49:11 PM  1000      1896   50.00    4.29    0.00    0.00   54.29     0  java
10:49:12 PM  1000      1896   15.91    1.14    0.00    0.00   17.05     0  java
10:49:13 PM  1000      1896   46.03    1.59    0.00    0.00   47.62     0  java
10:49:14 PM  1000      1896   24.32    2.70    0.00    0.00   27.03     0  java
10:49:15 PM  1000      1896   53.85   10.77    0.00    0.00   64.62     0  java
10:49:16 PM  1000      1896   59.42    4.35    0.00    0.00   63.77     0  java
10:49:17 PM  1000      1896    7.45    0.00    0.00    0.00    7.45     0  java
10:49:18 PM  1000      1896   67.74    8.06    0.00    0.00   75.81     0  java
10:49:19 PM  1000      1896    3.16    0.00    0.00    0.00    3.16     0  java
10:49:20 PM  1000      1896   42.03   14.49    0.00    0.00   56.52     0  java
10:49:21 PM  1000      1896   12.50    0.00    0.00    0.00   12.50     0  java
10:49:22 PM  1000      1896   11.24    0.00    0.00    0.00   11.24     0  java
10:49:23 PM  1000      1896   96.30   11.11    0.00    0.00  100.00     0  java
10:49:24 PM  1000      1896    5.21    0.00    0.00    0.00    5.21     0  java
10:49:25 PM  1000      1896   50.75   14.93    0.00    0.00   65.67     0  java
10:49:26 PM  1000      1896   42.25    1.41    0.00    0.00   43.66     0  java
10:49:27 PM  1000      1896    6.38    2.13    0.00    0.00    8.51     0  java
10:49:28 PM  1000      1896   64.52    9.68    0.00    0.00   74.19     0  java
10:49:29 PM  1000      1896   25.64    3.85    0.00    0.00   29.49     0  java
10:49:30 PM  1000      1896   12.64    3.45    0.00    0.00   16.09     0  java
10:49:31 PM  1000      1896    9.09    3.41    0.00    0.00   12.50     0  java
10:49:32 PM  1000      1896    0.00    0.00    0.00    0.00    0.00     0  java
10:49:33 PM  1000      1896    1.04    0.00    0.00    0.00    1.04     0  java
10:49:34 PM  1000      1896    0.00    0.00    0.00    0.00    0.00     0  java
10:49:35 PM  1000      1896    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1896   44.08    5.10    0.00    0.00   49.19     -  java
