Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

09:49:38 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:49:39 PM  1000      1504    0.00    0.00    0.00    0.00    0.00     0  java
09:49:40 PM  1000      1504    1.02    1.02    0.00    0.00    2.04     0  java
09:49:41 PM  1000      1504    0.00    0.00    0.00    0.00    0.00     0  java
09:49:42 PM  1000      1504   26.44    4.60    0.00    0.00   31.03     0  java
09:49:43 PM  1000      1504   32.22    1.11    0.00    0.00   33.33     0  java
09:49:44 PM  1000      1504   27.37    0.00    0.00    0.00   27.37     0  java
09:49:45 PM  1000      1504   39.77    0.00    0.00    0.00   39.77     0  java
09:49:46 PM  1000      1504   31.91    0.00    0.00    0.00   31.91     0  java
09:49:47 PM  1000      1504   36.05    0.00    0.00    0.00   36.05     0  java
09:49:48 PM  1000      1504   22.58    0.00    0.00    0.00   22.58     0  java
09:49:49 PM  1000      1504   34.57    0.00    0.00    0.00   34.57     0  java
09:49:50 PM  1000      1504    1.02    0.00    0.00    0.00    1.02     0  java
09:49:51 PM  1000      1504    0.00    0.00    0.00    0.00    0.00     0  java
09:49:52 PM  1000      1504    0.00    0.00    0.00    0.00    0.00     0  java
09:49:53 PM  1000      1504    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1504   16.05    0.43    0.00    0.00   16.48     -  java
