Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

09:53:32 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:53:33 PM  1000      1504    0.00    0.00    0.00    0.00    0.00     0  java
09:53:34 PM  1000      1504    0.00    0.00    0.00    0.00    0.00     0  java
09:53:35 PM  1000      1504    5.10    1.02    0.00    0.00    6.12     0  java
09:53:36 PM  1000      1504   60.00    5.71    0.00    0.00   65.71     0  java
09:53:37 PM  1000      1504   24.21    0.00    0.00    0.00   24.21     0  java
09:53:38 PM  1000      1504   47.56    4.88    0.00    0.00   52.44     0  java
09:53:39 PM  1000      1504   30.23    2.33    0.00    0.00   32.56     0  java
09:53:40 PM  1000      1504   39.29    2.38    0.00    0.00   41.67     0  java
09:53:41 PM  1000      1504   23.66    4.30    0.00    0.00   27.96     0  java
09:53:42 PM  1000      1504   17.20    6.45    0.00    0.00   23.66     0  java
09:53:43 PM  1000      1504    0.00    0.00    0.00    0.00    0.00     0  java
09:53:44 PM  1000      1504    0.00    0.00    0.00    0.00    0.00     0  java
09:53:45 PM  1000      1504    1.02    0.00    0.00    0.00    1.02     0  java
09:53:46 PM  1000      1504    0.00    0.00    0.00    0.00    0.00     0  java
09:53:47 PM  1000      1504    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1504   14.90    1.66    0.00    0.00   16.56     -  java
