Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

10:48:11 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:48:12 PM  1000      1576    1.02    0.00    0.00    0.00    1.02     0  java
10:48:13 PM  1000      1576    0.00    1.02    0.00    0.00    1.02     0  java
10:48:14 PM  1000      1576   18.95    2.11    0.00    0.00   21.05     0  java
10:48:15 PM  1000      1576   29.55    2.27    0.00    0.00   31.82     0  java
10:48:16 PM  1000      1576   27.47    2.20    0.00    0.00   29.67     0  java
10:48:17 PM  1000      1576   29.35    3.26    0.00    0.00   32.61     0  java
10:48:18 PM  1000      1576   30.68    5.68    0.00    0.00   36.36     0  java
10:48:19 PM  1000      1576   44.58    1.20    0.00    0.00   45.78     0  java
10:48:20 PM  1000      1576   21.51    3.23    0.00    0.00   24.73     0  java
10:48:21 PM  1000      1576   23.60    5.62    0.00    0.00   29.21     0  java
10:48:22 PM  1000      1576   23.66    3.23    0.00    0.00   26.88     0  java
10:48:23 PM  1000      1576   19.35    0.00    0.00    0.00   19.35     0  java
10:48:24 PM  1000      1576    1.02    1.02    0.00    0.00    2.04     0  java
10:48:25 PM  1000      1576    1.02    0.00    0.00    0.00    1.02     0  java
10:48:26 PM  1000      1576    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1576   17.48    2.01    0.00    0.00   19.48     -  java
