Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

10:49:43 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:49:44 PM  1000      1576    1.03    1.03    0.00    0.00    2.06     0  java
10:49:45 PM  1000      1576    0.00    0.00    0.00    0.00    0.00     0  java
10:49:46 PM  1000      1576   28.74    1.15    0.00    0.00   29.89     0  java
10:49:47 PM  1000      1576   37.50    0.00    0.00    0.00   37.50     0  java
10:49:48 PM  1000      1576   27.78    0.00    0.00    0.00   27.78     0  java
10:49:49 PM  1000      1576   19.59    0.00    0.00    0.00   19.59     0  java
10:49:50 PM  1000      1576   36.47   12.94    0.00    0.00   49.41     0  java
10:49:51 PM  1000      1576   64.00    5.33    0.00    0.00   69.33     0  java
10:49:52 PM  1000      1576   16.84    1.05    0.00    0.00   17.89     0  java
10:49:53 PM  1000      1576   25.27    3.30    0.00    0.00   28.57     0  java
10:49:54 PM  1000      1576   22.58    0.00    0.00    0.00   22.58     0  java
10:49:55 PM  1000      1576   20.43    4.30    0.00    0.00   24.73     0  java
10:49:56 PM  1000      1576    0.00    1.03    0.00    0.00    1.03     0  java
10:49:57 PM  1000      1576    0.00    0.00    0.00    0.00    0.00     0  java
10:49:58 PM  1000      1576    1.01    0.00    0.00    0.00    1.01     0  java
Average:     1000      1576   18.93    1.88    0.00    0.00   20.81     -  java
