Linux 4.15.0-124-generic (bookstore) 	12/17/2020 	_x86_64_	(1 CPU)

10:35:12 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:35:13 PM  1000      1912    578.02      0.00 1589848  459008  11.36  java
10:35:14 PM  1000      1912   7002.63      2.63 1593944  469536  11.62  java
10:35:15 PM  1000      1912    298.68      0.00 1593944  469992  11.64  java
10:35:16 PM  1000      1912      3.16      0.00 1593944  469992  11.64  java
10:35:17 PM  1000      1912      0.00      0.00 1593944  469992  11.64  java
10:35:18 PM  1000      1912    193.33      0.00 1593944  470876  11.66  java
10:35:19 PM  1000      1912     81.58      0.00 1593944  470968  11.66  java
10:35:20 PM  1000      1912      3.16      0.00 1593944  470968  11.66  java
10:35:21 PM  1000      1912     37.35      0.00 1593944  470968  11.66  java
10:35:22 PM  1000      1912    142.31      0.00 1593944  471936  11.68  java
10:35:23 PM  1000      1912    193.59      0.00 1595992  472404  11.69  java
10:35:24 PM  1000      1912    138.82      0.00 1595992  472784  11.70  java
10:35:25 PM  1000      1912    109.89      0.00 1595992  473004  11.71  java
10:35:26 PM  1000      1912   3125.45      0.00 1598040  479388  11.87  java
10:35:27 PM  1000      1912    228.99      0.00 1598040  480172  11.89  java
10:35:28 PM  1000      1912    336.36      0.00 1598040  481120  11.91  java
10:35:29 PM  1000      1912    180.70      0.00 1598040  481540  11.92  java
10:35:30 PM  1000      1912    186.36      0.00 1598040  482056  11.93  java
10:35:31 PM  1000      1912   2801.56      0.00 1598040  489252  12.11  java
10:35:32 PM  1000      1912    357.69      1.92 1598040  490052  12.13  java
10:35:33 PM  1000      1912    193.65      0.00 1600088  490564  12.14  java
10:35:34 PM  1000      1912    301.72      0.00 1600088  491180  12.16  java
10:35:35 PM  1000      1912    927.94      0.00 1602360  493684  12.22  java
10:35:36 PM  1000      1912      5.32      0.00 1602360  493684  12.22  java
10:35:37 PM  1000      1912   1000.00      0.00 1605652  497200  12.31  java
10:35:38 PM  1000      1912    134.78      0.00 1605652  497548  12.32  java
10:35:39 PM  1000      1912      7.29      0.00 1605652  497608  12.32  java
10:35:40 PM  1000      1912     69.23      0.00 1605652  497804  12.32  java
10:35:41 PM  1000      1912    112.00      0.00 1605652  498112  12.33  java
10:35:43 PM  1000      1912      0.00      0.00 1605652  498112  12.33  java
10:35:44 PM  1000      1912     57.35      0.00 1605652  498184  12.33  java
10:35:45 PM  1000      1912    135.53      0.00 1605652  498664  12.35  java
10:35:46 PM  1000      1912      0.00      0.00 1605652  498664  12.35  java
10:35:47 PM  1000      1912    214.52      0.00 1605652  499152  12.36  java
10:35:48 PM  1000      1912      0.00      0.00 1605652  499152  12.36  java
10:35:49 PM  1000      1912      0.00      0.00 1605652  499152  12.36  java
10:35:50 PM  1000      1912      8.79      0.00 1605652  499152  12.36  java
10:35:51 PM  1000      1912      3.16      0.00 1605652  499152  12.36  java
10:35:52 PM  1000      1912     53.57      0.00 1605652  499712  12.37  java
10:35:53 PM  1000      1912    137.70      0.00 1605652  500228  12.38  java
10:35:54 PM  1000      1912     40.24      0.00 1605652  500412  12.39  java
10:35:55 PM  1000      1912    107.41      0.00 1605652  500712  12.40  java
10:35:56 PM  1000      1912      0.00      0.00 1605652  500712  12.40  java
10:35:57 PM  1000      1912    123.61      0.00 1605652  500904  12.40  java
10:35:58 PM  1000      1912      2.06      0.00 1605652  500904  12.40  java
10:35:59 PM  1000      1912    314.08      0.00 1605652  501548  12.42  java
10:36:00 PM  1000      1912     39.29      0.00 1605652  501616  12.42  java
10:36:01 PM  1000      1912    128.72      0.00 1607700  502296  12.43  java
10:36:02 PM  1000      1912    131.43      0.00 1607700  502848  12.45  java
10:36:03 PM  1000      1912      0.00      0.00 1607700  502848  12.45  java
10:36:04 PM  1000      1912      0.00      0.00 1607700  502848  12.45  java
10:36:05 PM  1000      1912     59.04      0.00 1607700  503212  12.46  java
10:36:06 PM  1000      1912      0.00      0.00 1607700  503212  12.46  java
10:36:07 PM  1000      1912      6.38      0.00 1607700  503212  12.46  java
10:36:08 PM  1000      1912     13.83      0.00 1607700  503288  12.46  java
10:36:09 PM  1000      1912      0.00      0.00 1607700  503288  12.46  java
10:36:10 PM  1000      1912      0.00      0.00 1607700  503288  12.46  java
10:36:11 PM  1000      1912      0.00      0.00 1607700  503288  12.46  java

Average:     1000      1912    247.57      0.04 1602227  491089  12.16  java
