Linux 4.15.0-124-generic (bookstore) 	12/14/2020 	_x86_64_	(1 CPU)

10:26:06 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:26:07 PM  1000      1825      2.25      0.00 1613448  535756  13.26  java
10:26:08 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:09 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:10 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:11 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:12 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:13 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:14 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:15 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:16 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:17 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:18 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:19 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:20 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:21 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:22 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:23 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:24 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:25 PM  1000      1825      7.02      0.00 1613448  535756  13.26  java
10:26:26 PM  1000      1825      3.28      0.00 1613448  535756  13.26  java
10:26:27 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:28 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:29 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:30 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:31 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:32 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:33 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:34 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:35 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:36 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:37 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:38 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:39 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:40 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:41 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:42 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:43 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:44 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:45 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:46 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:47 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:48 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:49 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:50 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
10:26:51 PM  1000      1825      0.00      0.00 1613448  535756  13.26  java
