Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

10:31:23 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:31:24 PM  1000      1458      0.00      0.00 1593916  465204  11.52  java
10:31:25 PM  1000      1458      0.00      0.00 1593916  465204  11.52  java
10:31:26 PM  1000      1458     11.49      0.00 1593916  465320  11.52  java
10:31:27 PM  1000      1458     67.95      0.00 1593916  465528  11.52  java
10:31:28 PM  1000      1458     34.15      0.00 1593916  465668  11.53  java
10:31:29 PM  1000      1458     66.27      0.00 1593916  465836  11.53  java
10:31:30 PM  1000      1458     14.44      0.00 1593916  465904  11.53  java
10:31:31 PM  1000      1458     50.67      0.00 1593916  466012  11.54  java
10:31:32 PM  1000      1458     28.92      0.00 1593916  466108  11.54  java
10:31:33 PM  1000      1458     12.09      0.00 1593916  466172  11.54  java
10:31:34 PM  1000      1458      0.00      0.00 1593916  466172  11.54  java
10:31:35 PM  1000      1458      0.00      0.00 1593916  466172  11.54  java
10:31:36 PM  1000      1458      1.03      0.00 1593916  466172  11.54  java
10:31:37 PM  1000      1458      0.00      0.00 1593916  466172  11.54  java
10:31:38 PM  1000      1458      0.00      0.00 1593916  466172  11.54  java
Average:     1000      1458     17.20      0.00 1593916  465854  11.53  java
