Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

10:36:15 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:36:16 PM  1000      1458      0.00      0.00 1592920  468376  11.60  java
10:36:17 PM  1000      1458      0.00      0.00 1592920  468376  11.60  java
10:36:18 PM  1000      1458     26.76      0.00 1592920  468468  11.60  java
10:36:19 PM  1000      1458     22.97      0.00 1592920  468504  11.60  java
10:36:20 PM  1000      1458      6.67      0.00 1592920  468504  11.60  java
10:36:21 PM  1000      1458      0.00      0.00 1592920  468504  11.60  java
10:36:22 PM  1000      1458     11.36      0.00 1592920  468596  11.60  java
10:36:23 PM  1000      1458      2.15      0.00 1592920  468596  11.60  java
10:36:24 PM  1000      1458     11.36      0.00 1592920  468664  11.60  java
10:36:25 PM  1000      1458    370.51      0.00 1594156  469780  11.63  java
10:36:26 PM  1000      1458      0.00      0.00 1594156  469780  11.63  java
10:36:27 PM  1000      1458      0.00      0.00 1594156  469780  11.63  java
10:36:28 PM  1000      1458      2.02      0.00 1594156  469780  11.63  java
10:36:29 PM  1000      1458      0.00      0.00 1594156  469780  11.63  java
10:36:30 PM  1000      1458      0.00      0.00 1594156  469780  11.63  java
Average:     1000      1458     26.01      0.00 1593414  469018  11.61  java
