Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

10:39:22 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:39:23 PM  1000      1458      0.00      0.00 1594156  470400  11.65  java
10:39:24 PM  1000      1458      0.00      0.00 1594156  470400  11.65  java
10:39:25 PM  1000      1458     19.18      0.00 1594156  470436  11.65  java
10:39:26 PM  1000      1458      6.45      0.00 1594156  470436  11.65  java
10:39:27 PM  1000      1458      1.05      0.00 1594156  470436  11.65  java
10:39:28 PM  1000      1458      6.74      0.00 1594156  470436  11.65  java
10:39:29 PM  1000      1458      3.26      0.00 1594156  470540  11.65  java
10:39:30 PM  1000      1458     24.10      0.00 1594156  470604  11.65  java
10:39:31 PM  1000      1458      5.32      0.00 1594156  470604  11.65  java
10:39:32 PM  1000      1458      0.00      0.00 1594156  470604  11.65  java
10:39:33 PM  1000      1458      0.00      0.00 1594156  470604  11.65  java
10:39:34 PM  1000      1458      0.00      0.00 1594156  470604  11.65  java
10:39:35 PM  1000      1458      0.00      0.00 1594156  470604  11.65  java
10:39:36 PM  1000      1458      2.06      0.00 1594156  470604  11.65  java
10:39:37 PM  1000      1458      3.06      0.00 1594156  470604  11.65  java
Average:     1000      1458      4.27      0.00 1594156  470528  11.65  java
