Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

09:53:32 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:53:33 PM  1000      1504      0.00      0.00 1603424  475476  11.77  java
09:53:34 PM  1000      1504      0.00      0.00 1603424  475476  11.77  java
09:53:35 PM  1000      1504      0.00      0.00 1603424  475476  11.77  java
09:53:36 PM  1000      1504     22.86      0.00 1603424  475500  11.77  java
09:53:37 PM  1000      1504      6.32      0.00 1603424  475500  11.77  java
09:53:38 PM  1000      1504     18.29      0.00 1603424  475592  11.77  java
09:53:39 PM  1000      1504     15.12      0.00 1603424  475660  11.78  java
09:53:40 PM  1000      1504     13.10      0.00 1603424  475660  11.78  java
09:53:41 PM  1000      1504      5.38      0.00 1603424  475740  11.78  java
09:53:42 PM  1000      1504      6.45      0.00 1603424  475740  11.78  java
09:53:43 PM  1000      1504      2.04      0.00 1603424  475740  11.78  java
09:53:44 PM  1000      1504      0.00      0.00 1603424  475740  11.78  java
09:53:45 PM  1000      1504      0.00      0.00 1603424  475740  11.78  java
09:53:46 PM  1000      1504      0.00      0.00 1603424  475740  11.78  java
09:53:47 PM  1000      1504      0.00      0.00 1603424  475740  11.78  java
Average:     1000      1504      5.33      0.00 1603424  475635  11.77  java
