Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

09:44:48 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:44:49 PM  1000      1504      1.04      0.00 1601376  468700  11.60  java
09:44:50 PM  1000      1504      0.00      0.00 1601376  468700  11.60  java
09:44:51 PM  1000      1504     44.32      0.00 1601376  468824  11.61  java
09:44:52 PM  1000      1504     30.34      0.00 1601376  468956  11.61  java
09:44:53 PM  1000      1504     56.32      0.00 1601376  469164  11.61  java
09:44:54 PM  1000      1504     64.71      0.00 1601376  469360  11.62  java
09:44:55 PM  1000      1504     58.89      0.00 1601376  469580  11.63  java
09:44:56 PM  1000      1504     25.00      0.00 1601376  469644  11.63  java
09:44:57 PM  1000      1504     85.37      0.00 1601376  469936  11.63  java
09:44:58 PM  1000      1504      9.89      0.00 1601376  470004  11.64  java
09:44:59 PM  1000      1504      1.05      0.00 1601376  470004  11.64  java
09:45:00 PM  1000      1504      0.00      0.00 1601376  470004  11.64  java
09:45:01 PM  1000      1504      0.00      0.00 1601376  470004  11.64  java
09:45:02 PM  1000      1504      0.00      0.00 1601376  470004  11.64  java
09:45:03 PM  1000      1504      0.00      0.00 1601376  470004  11.64  java
Average:     1000      1504     23.57      0.00 1601376  469526  11.62  java
