Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

09:49:38 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:49:39 PM  1000      1504      0.00      0.00 1603424  473752  11.73  java
09:49:40 PM  1000      1504      0.00      0.00 1603424  473752  11.73  java
09:49:41 PM  1000      1504      0.00      0.00 1603424  473752  11.73  java
09:49:42 PM  1000      1504      5.75      0.00 1603424  473752  11.73  java
09:49:43 PM  1000      1504     26.67      0.00 1603424  474016  11.73  java
09:49:44 PM  1000      1504      1.05      0.00 1603424  474016  11.73  java
09:49:45 PM  1000      1504      5.68      0.00 1603424  474084  11.74  java
09:49:46 PM  1000      1504      0.00      0.00 1603424  474084  11.74  java
09:49:47 PM  1000      1504     19.77      0.00 1603424  474084  11.74  java
09:49:48 PM  1000      1504      6.45      0.00 1603424  474148  11.74  java
09:49:49 PM  1000      1504     25.93      0.00 1603424  474196  11.74  java
09:49:50 PM  1000      1504      0.00      0.00 1603424  474196  11.74  java
09:49:51 PM  1000      1504      0.00      0.00 1603424  474196  11.74  java
09:49:52 PM  1000      1504      0.00      0.00 1603424  474196  11.74  java
09:49:53 PM  1000      1504      2.02      0.00 1603424  474196  11.74  java
Average:     1000      1504      5.78      0.00 1603424  474028  11.74  java
