Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

09:46:33 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:46:34 PM  1000      1504      0.00      0.00 1603424  471500  11.67  java
09:46:35 PM  1000      1504      1.02      0.00 1603424  471500  11.67  java
09:46:36 PM  1000      1504     35.87      0.00 1603424  471648  11.68  java
09:46:37 PM  1000      1504      4.49      0.00 1603424  471648  11.68  java
09:46:38 PM  1000      1504     60.47      0.00 1603424  471872  11.68  java
09:46:39 PM  1000      1504      6.59      0.00 1603424  471872  11.68  java
09:46:40 PM  1000      1504     11.11      0.00 1603424  471936  11.68  java
09:46:41 PM  1000      1504      5.43      0.00 1603424  471936  11.68  java
09:46:42 PM  1000      1504     10.99      0.00 1603424  471936  11.68  java
09:46:43 PM  1000      1504      0.00      0.00 1603424  471936  11.68  java
09:46:44 PM  1000      1504      1.02      0.00 1603424  471936  11.68  java
09:46:45 PM  1000      1504      0.00      0.00 1603424  471936  11.68  java
09:46:46 PM  1000      1504      0.00      0.00 1603424  471936  11.68  java
09:46:47 PM  1000      1504      0.00      0.00 1603424  471936  11.68  java
09:46:48 PM  1000      1504      0.00      0.00 1603424  471936  11.68  java
Average:     1000      1504      8.63      0.00 1603424  471831  11.68  java
