Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

11:05:13 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:05:14 PM  1000      1483      0.00      0.00 1607996  514572  12.74  java
11:05:15 PM  1000      1483      0.00      0.00 1607996  514572  12.74  java
11:05:16 PM  1000      1483     90.59      0.00 1607996  514932  12.75  java
11:05:18 PM  1000      1483     17.86      0.00 1607996  514996  12.75  java
11:05:19 PM  1000      1483     41.77      0.00 1607996  515104  12.75  java
11:05:20 PM  1000      1483     29.03      0.00 1607996  515220  12.75  java
11:05:21 PM  1000      1483     56.79      0.00 1607996  515264  12.76  java
11:05:22 PM  1000      1483     34.88      0.00 1607996  515364  12.76  java
11:05:23 PM  1000      1483     41.67      0.00 1607996  515580  12.76  java
11:05:24 PM  1000      1483     35.63      0.00 1607996  515712  12.77  java
11:05:25 PM  1000      1483     71.43      0.00 1607996  516088  12.78  java
11:05:26 PM  1000      1483     15.85      0.00 1607996  516144  12.78  java
11:05:27 PM  1000      1483     11.11      0.00 1607996  516144  12.78  java
11:05:28 PM  1000      1483      0.00      0.00 1607996  516144  12.78  java
11:05:29 PM  1000      1483      0.00      0.00 1607996  516144  12.78  java
Average:     1000      1483     28.39      0.00 1607996  515465  12.76  java
