Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

11:05:59 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:06:00 PM  1000      1483      0.00      0.00 1607996  516144  12.78  java
11:06:01 PM  1000      1483      0.00      0.00 1607996  516144  12.78  java
11:06:02 PM  1000      1483     37.21      0.00 1607996  516240  12.78  java
11:06:03 PM  1000      1483     40.00      0.00 1607996  516300  12.78  java
11:06:04 PM  1000      1483     62.35      0.00 1607996  516504  12.79  java
11:06:05 PM  1000      1483     13.79      0.00 1607996  516636  12.79  java
11:06:06 PM  1000      1483      5.68      0.00 1607996  516636  12.79  java
11:06:07 PM  1000      1483     30.49      0.00 1607996  516768  12.79  java
11:06:08 PM  1000      1483     29.55      0.00 1607996  516828  12.79  java
11:06:09 PM  1000      1483     90.91      0.00 1607996  517084  12.80  java
11:06:10 PM  1000      1483      5.49      0.00 1607996  517084  12.80  java
11:06:11 PM  1000      1483     16.09      0.00 1607996  517148  12.80  java
11:06:12 PM  1000      1483     12.63      0.00 1607996  517148  12.80  java
11:06:13 PM  1000      1483      0.00      0.00 1607996  517148  12.80  java
11:06:14 PM  1000      1483      0.00      0.00 1607996  517148  12.80  java
Average:     1000      1483     20.87      0.00 1607996  516731  12.79  java
