Linux 4.15.0-124-generic (bookstore) 	01/11/2021 	_x86_64_	(1 CPU)

10:03:30 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:03:31 PM  1000      1831      0.00      0.00 1606116  475968  11.78  java
10:03:32 PM  1000      1831   2191.67      0.00 1610212  479180  11.86  java
10:03:33 PM  1000      1831   4137.50      0.00 1612260  484376  11.99  java
10:03:34 PM  1000      1831    364.29      0.00 1612260  485196  12.01  java
10:03:35 PM  1000      1831    163.64      0.00 1612260  485812  12.03  java
10:03:36 PM  1000      1831     74.39      0.00 1612260  486048  12.03  java
10:03:37 PM  1000      1831    327.16      0.00 1614308  487128  12.06  java
10:03:38 PM  1000      1831    167.03      0.00 1614308  487896  12.08  java
10:03:39 PM  1000      1831     95.74      0.00 1614308  488140  12.08  java
10:03:40 PM  1000      1831   1216.07      0.00 1616356  491120  12.16  java
10:03:41 PM  1000      1831    161.18      0.00 1616356  491488  12.17  java
10:03:42 PM  1000      1831   2947.76      1.49 1616356  499484  12.37  java
10:03:43 PM  1000      1831    333.33      0.00 1618404  500228  12.38  java
10:03:44 PM  1000      1831    466.04      0.00 1618404  501056  12.40  java
10:03:45 PM  1000      1831    300.00      0.00 1618404  501776  12.42  java
10:03:46 PM  1000      1831    175.36      0.00 1618404  502164  12.43  java
10:03:47 PM  1000      1831   2568.12      0.00 1618404  509296  12.61  java
10:03:48 PM  1000      1831    253.23      0.00 1618404  509676  12.62  java
10:03:49 PM  1000      1831     83.13      0.00 1618404  510040  12.63  java
10:03:50 PM  1000      1831     22.58      0.00 1618404  510072  12.63  java
10:03:51 PM  1000      1831    354.84      0.00 1618404  510968  12.65  java
10:03:52 PM  1000      1831     55.17      0.00 1618404  511116  12.65  java
10:03:53 PM  1000      1831    370.31      0.00 1620452  511864  12.67  java
10:03:54 PM  1000      1831    237.70      0.00 1620452  512748  12.69  java
10:03:55 PM  1000      1831     24.44      0.00 1620452  512748  12.69  java
10:03:56 PM  1000      1831     82.54      0.00 1620452  513028  12.70  java
10:03:57 PM  1000      1831     32.10      0.00 1620452  513100  12.70  java
10:03:58 PM  1000      1831     27.71      0.00 1620452  513164  12.70  java
10:03:59 PM  1000      1831     71.23      0.00 1620452  513364  12.71  java
10:04:00 PM  1000      1831      2.06      0.00 1620452  513364  12.71  java
10:04:01 PM  1000      1831     87.01      0.00 1620452  513572  12.71  java
10:04:02 PM  1000      1831     38.20      0.00 1620452  513712  12.72  java
10:04:03 PM  1000      1831      0.00      0.00 1620452  513712  12.72  java
10:04:04 PM  1000      1831     98.53      0.00 1620452  514088  12.73  java
10:04:05 PM  1000      1831      0.00      0.00 1620452  514088  12.73  java
10:04:06 PM  1000      1831     35.11      0.00 1620452  514164  12.73  java
10:04:07 PM  1000      1831      6.67      0.00 1620452  514232  12.73  java
10:04:08 PM  1000      1831      0.00      0.00 1620452  514232  12.73  java
10:04:09 PM  1000      1831      0.00      0.00 1620452  514232  12.73  java
10:04:10 PM  1000      1831      0.00      0.00 1620452  514232  12.73  java
10:04:11 PM  1000      1831      0.00      0.00 1620452  514232  12.73  java
10:04:12 PM  1000      1831      1.03      0.00 1620452  514308  12.73  java
10:04:13 PM  1000      1831      0.00      0.00 1620452  514308  12.73  java
10:04:14 PM  1000      1831      0.00      0.00 1620452  514308  12.73  java
10:04:15 PM  1000      1831      0.00      0.00 1620452  514308  12.73  java
10:04:16 PM  1000      1831      0.00      0.00 1620452  514308  12.73  java
10:04:17 PM  1000      1831     21.28      0.00 1620452  514376  12.73  java
10:04:18 PM  1000      1831      1.04      0.00 1620452  514376  12.73  java
10:04:19 PM  1000      1831      0.00      0.00 1620452  514376  12.73  java
10:04:20 PM  1000      1831      0.00      0.00 1620452  514376  12.73  java
10:04:21 PM  1000      1831      0.00      0.00 1620452  514376  12.73  java
10:04:22 PM  1000      1831      2.11      0.00 1620452  514376  12.73  java
10:04:23 PM  1000      1831      0.00      0.00 1620452  514376  12.73  java
10:04:24 PM  1000      1831      0.00      0.00 1620452  514376  12.73  java

Average:     1000      1831    229.43      0.02 1618442  506531  12.54  java
