Linux 4.15.0-124-generic (bookstore) 	03/04/2021 	_x86_64_	(1 CPU)

08:17:27 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:17:28 PM  1000      1736      1.05      0.00 1573436  440580  10.91  java
08:17:29 PM  1000      1736     43.30      0.00 1573436  440580  10.91  java
08:17:30 PM  1000      1736     45.74      0.00 1573436  440796  10.91  java
08:17:31 PM  1000      1736   8157.50      0.00 1579580  451892  11.19  java
08:17:32 PM  1000      1736  13011.90      0.00 1594636  468688  11.60  java
08:17:33 PM  1000      1736   1396.97      1.52 1594636  472468  11.70  java
08:17:34 PM  1000      1736     64.77      0.00 1594636  472788  11.70  java
08:17:35 PM  1000      1736    236.36      0.00 1596684  473492  11.72  java
08:17:36 PM  1000      1736    901.37      0.00 1598732  476760  11.80  java
08:17:37 PM  1000      1736    397.59      0.00 1598732  477436  11.82  java
08:17:38 PM  1000      1736    148.68      0.00 1598732  477840  11.83  java
08:17:39 PM  1000      1736    341.94      0.00 1600780  479020  11.86  java
08:17:40 PM  1000      1736    254.10      0.00 1600780  479420  11.87  java
08:17:41 PM  1000      1736   2800.00      0.00 1600780  487576  12.07  java
08:17:42 PM  1000      1736    201.47      0.00 1600780  488036  12.08  java
08:17:43 PM  1000      1736    251.32      0.00 1600780  488632  12.10  java
08:17:44 PM  1000      1736     97.14      0.00 1600780  488856  12.10  java
08:17:45 PM  1000      1736    118.67      0.00 1600780  489316  12.11  java
08:17:46 PM  1000      1736    381.13      0.00 1600780  489780  12.13  java
08:17:47 PM  1000      1736      0.00      0.00 1600780  489780  12.13  java
08:17:48 PM  1000      1736    294.34      0.00 1600780  490320  12.14  java
08:17:49 PM  1000      1736    683.72      0.00 1601504  491500  12.17  java
08:17:50 PM  1000      1736    821.88      0.00 1602944  493612  12.22  java
08:17:51 PM  1000      1736   1342.00      0.00 1607068  496204  12.28  java
08:17:52 PM  1000      1736     15.05      0.00 1607068  496492  12.29  java
08:17:53 PM  1000      1736    158.18      0.00 1607068  496920  12.30  java
08:17:54 PM  1000      1736     91.89      0.00 1607068  497168  12.31  java
08:17:55 PM  1000      1736    190.67      0.00 1607068  497700  12.32  java
08:17:56 PM  1000      1736     12.90      0.00 1607068  497788  12.32  java
08:17:57 PM  1000      1736      2.06      0.00 1607068  497788  12.32  java
08:17:58 PM  1000      1736      9.38      0.00 1607068  497788  12.32  java
08:17:59 PM  1000      1736      0.00      0.00 1607068  497788  12.32  java
08:18:00 PM  1000      1736      0.00      0.00 1607068  497788  12.32  java
08:18:01 PM  1000      1736      0.00      0.00 1607068  497788  12.32  java
08:18:02 PM  1000      1736      0.00      0.00 1607068  497788  12.32  java
Average:     1000      1736    608.53      0.04 1599250  483376  11.97  java
