Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

10:02:55 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
10:02:56 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:02:57 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:02:58 PM    dev8-0      9,00      0,00     92,00      0,00     10,22      0,03      4,44      1,20
10:02:59 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:03:00 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:03:01 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:03:02 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:03:03 PM    dev8-0      1,00      0,00     20,00      0,00     20,00      0,00      1,00      0,80
10:03:04 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,04     38,00      0,40
10:03:05 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:03:06 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:03:07 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
10:03:08 PM    dev8-0      0,99      0,00     19,80      0,00     20,00      0,00      0,00      0,40
10:03:09 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,04     41,00      0,40
10:03:10 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
Average:       dev8-0      0,87      0,00      9,33      0,00     10,77      0,01      9,23      0,21
