Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

11:36:59 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:37:00 PM  1000      1453    0.00    1.03    0.00    0.00    1.03     0  java
11:37:01 PM  1000      1453    0.00    0.00    0.00    0.00    0.00     0  java
11:37:02 PM  1000      1453   30.53    2.11    0.00    0.00   32.63     0  java
11:37:03 PM  1000      1453   50.59    7.06    0.00    0.00   57.65     0  java
11:37:04 PM  1000      1453   72.00    9.33    0.00    0.00   81.33     0  java
11:37:05 PM  1000      1453   26.04    3.12    0.00    0.00   29.17     0  java
11:37:06 PM  1000      1453   78.38    9.46    0.00    0.00   87.84     0  java
11:37:07 PM  1000      1453   37.78    0.00    0.00    0.00   37.78     0  java
11:37:08 PM  1000      1453   54.88    2.44    0.00    0.00   57.32     0  java
11:37:09 PM  1000      1453   46.67    0.00    0.00    0.00   46.67     0  java
11:37:10 PM  1000      1453   40.00    8.24    0.00    0.00   48.24     0  java
11:37:11 PM  1000      1453   35.96    0.00    0.00    0.00   35.96     0  java
11:37:12 PM  1000      1453   20.00    0.00    0.00    0.00   20.00     0  java
11:37:13 PM  1000      1453    1.03    1.03    0.00    0.00    2.06     0  java
11:37:14 PM  1000      1453    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1453   30.86    2.67    0.00    0.00   33.53     -  java
