Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

11:30:25 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:30:26 PM  1000      1453    0.00    0.00    0.00    0.00    0.00     0  java
11:30:27 PM  1000      1453    0.00    0.00    0.00    0.00    0.00     0  java
11:30:28 PM  1000      1453   38.89    0.00    0.00    0.00   38.89     0  java
11:30:29 PM  1000      1453   39.36    0.00    0.00    0.00   39.36     0  java
11:30:30 PM  1000      1453   57.32    0.00    0.00    0.00   57.32     0  java
11:30:31 PM  1000      1453   50.56    0.00    0.00    0.00   50.56     0  java
11:30:32 PM  1000      1453   48.86    0.00    0.00    0.00   48.86     0  java
11:30:33 PM  1000      1453   75.00    0.00    0.00    0.00   75.00     0  java
11:30:34 PM  1000      1453   43.33    0.00    0.00    0.00   43.33     0  java
11:30:35 PM  1000      1453   32.98    0.00    0.00    0.00   32.98     0  java
11:30:36 PM  1000      1453   47.13    0.00    0.00    0.00   47.13     0  java
11:30:37 PM  1000      1453   43.01    0.00    0.00    0.00   43.01     0  java
11:30:38 PM  1000      1453   75.00    0.00    0.00    0.00   75.00     0  java
11:30:39 PM  1000      1453    1.02    0.00    0.00    0.00    1.02     0  java
11:30:40 PM  1000      1453    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1453   34.93    0.00    0.00    0.00   34.93     -  java
