Linux 4.15.0-124-generic (bookstore) 	03/01/2021 	_x86_64_	(1 CPU)

10:39:30 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:39:31 PM  1000      1719   1217.95      0.00 1574884  440956  10.92  java
10:39:32 PM  1000      1719  16264.29      0.00 1592620  458148  11.34  java
10:39:33 PM  1000      1719    325.76      0.00 1592620  459100  11.37  java
10:39:34 PM  1000      1719   1086.08      0.00 1595896  462472  11.45  java
10:39:35 PM  1000      1719    145.05      0.00 1595896  462900  11.46  java
10:39:36 PM  1000      1719   2955.74      0.00 1602820  470632  11.65  java
10:39:37 PM  1000      1719    163.29      0.00 1602820  471080  11.66  java
10:39:38 PM  1000      1719    101.20      0.00 1602820  471696  11.68  java
10:39:39 PM  1000      1719     55.06      0.00 1602820  471848  11.68  java
10:39:40 PM  1000      1719    113.92      0.00 1604868  472160  11.69  java
10:39:41 PM  1000      1719     35.23      0.00 1604868  472160  11.69  java
10:39:42 PM  1000      1719     64.52      0.00 1604868  472412  11.70  java
10:39:43 PM  1000      1719     81.25      1.25 1604868  472644  11.70  java
10:39:44 PM  1000      1719    418.87      0.00 1604868  473244  11.72  java
10:39:45 PM  1000      1719     10.53      0.00 1604868  473288  11.72  java
10:39:46 PM  1000      1719    256.92      0.00 1604868  473892  11.73  java
10:39:47 PM  1000      1719    434.69      0.00 1604868  474548  11.75  java
10:39:48 PM  1000      1719    122.50      0.00 1604868  475060  11.76  java
10:39:49 PM  1000      1719     14.77      0.00 1604868  475060  11.76  java
10:39:50 PM  1000      1719      0.00      0.00 1604868  475060  11.76  java
10:39:51 PM  1000      1719      2.06      0.00 1604868  475060  11.76  java
10:39:52 PM  1000      1719      0.00      0.00 1604868  475060  11.76  java
10:39:53 PM  1000      1719      4.17      0.00 1604868  475060  11.76  java
10:39:54 PM  1000      1719      0.00      0.00 1604868  475060  11.76  java
10:39:55 PM  1000      1719      0.00      0.00 1604868  475060  11.76  java
Average:     1000      1719    486.23      0.05 1601643  470146  11.64  java
