Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

08:22:21 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
08:22:22 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:22:23 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:22:24 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:22:25 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:22:26 PM    dev8-0      1,00      0,00     32,00      0,00     32,00      0,00      1,00      0,40
08:22:27 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,04     38,00      0,40
08:22:28 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:22:29 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:22:30 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:22:31 PM    dev8-0      1,00      0,00     24,00      0,00     24,00      0,00      0,00      0,40
08:22:32 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,05     54,00      0,40
08:22:33 PM    dev8-0      1,00      0,00     16,00      0,00     16,00      0,00      0,00      0,40
08:22:34 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:22:35 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:22:36 PM    dev8-0      3,00      0,00     32,00      0,00     10,67      0,00      0,67      0,40
Average:       dev8-0      0,53      0,00      7,46      0,00     14,00      0,01     11,88      0,16
