Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

08:17:21 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
08:17:22 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:17:23 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:17:24 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:17:25 PM    dev8-0      1,00      0,00     16,00      0,00     16,00      0,00      1,00      0,40
08:17:26 PM    dev8-0      1,00      0,00     44,00      0,00     44,00      0,00      0,00      0,40
08:17:27 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,04     37,00      0,40
08:17:28 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:17:29 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:17:30 PM    dev8-0      1,00      0,00     16,00      0,00     16,00      0,00      1,00      0,40
08:17:31 PM    dev8-0      1,00      0,00     16,00      0,00     16,00      0,00      1,00      0,40
08:17:32 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,03     29,00      0,40
08:17:33 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:17:34 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:17:35 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:17:36 PM    dev8-0     46,00      0,00    224,00      0,00      4,87      0,00      1,09      1,60
Average:       dev8-0      3,47      0,00     21,60      0,00      6,23      0,00      2,29      0,27
