Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

08:15:14 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
08:15:15 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:15:16 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:15:17 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:15:18 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:15:19 PM    dev8-0      1,00      0,00     40,00      0,00     40,00      0,00      1,00      0,80
08:15:20 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,03     30,00      0,40
08:15:21 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:15:22 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:15:23 PM    dev8-0      1,00      0,00     16,00      0,00     16,00      0,00      1,00      0,40
08:15:24 PM    dev8-0      1,00      0,00     28,00      0,00     28,00      0,00      0,00      0,40
08:15:25 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,03     34,00      0,40
08:15:26 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:15:27 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:15:28 PM    dev8-0     16,00      0,00     76,00      0,00      4,75      0,00      2,00      0,40
08:15:29 PM    dev8-0      2,00      0,00     24,00      0,00     12,00      0,00      0,50      0,40
Average:       dev8-0      1,53      0,00     12,80      0,00      8,35      0,00      4,30      0,21
