Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

08:19:51 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
08:19:52 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:19:53 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:19:54 PM    dev8-0      2,00      0,00     36,00      0,00     18,00      0,04     20,00      0,80
08:19:55 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:19:56 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:19:57 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:19:58 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:19:59 PM    dev8-0      3,00      0,00     44,00      0,00     14,67      0,05     18,00      1,20
08:20:00 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:20:01 PM    dev8-0      4,00      0,00     32,00      0,00      8,00      0,04      9,50      1,20
08:20:02 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:20:03 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:20:04 PM    dev8-0      1,00      0,00     16,00      0,00     16,00      0,00      0,00      0,40
08:20:05 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:20:06 PM    dev8-0      1,00      0,00     20,00      0,00     20,00      0,00      1,00      0,40
Average:       dev8-0      0,73      0,00      9,87      0,00     13,45      0,01     12,09      0,27
