Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

08:20:41 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
08:20:42 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:20:43 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:20:44 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:20:45 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:20:46 PM    dev8-0      1,00      0,00     40,00      0,00     40,00      0,00      0,00      0,80
08:20:47 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,04     39,00      0,40
08:20:48 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:20:49 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:20:50 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:20:51 PM    dev8-0      0,99      0,00     15,84      0,00     16,00      0,00      1,00      0,40
08:20:52 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,04     46,00      0,40
08:20:53 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:20:54 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:20:55 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
08:20:56 PM    dev8-0      1,00      0,00     20,00      0,00     20,00      0,00      1,00      0,40
Average:       dev8-0      0,33      0,00      5,60      0,00     16,80      0,01     17,40      0,16
