Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

09:52:44 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:52:45 PM  1000      1504      0.00      0.00 1603424  475152  11.76  java
09:52:46 PM  1000      1504      0.00      0.00 1603424  475152  11.76  java
09:52:47 PM  1000      1504      0.00      0.00 1603424  475152  11.76  java
09:52:48 PM  1000      1504      9.78      0.00 1603424  475152  11.76  java
09:52:49 PM  1000      1504     24.69      0.00 1603424  475204  11.76  java
09:52:50 PM  1000      1504      4.49      0.00 1603424  475204  11.76  java
09:52:51 PM  1000      1504      3.23      0.00 1603424  475204  11.76  java
09:52:52 PM  1000      1504     11.36      0.00 1603424  475288  11.77  java
09:52:53 PM  1000      1504     16.13      0.00 1603424  475420  11.77  java
09:52:54 PM  1000      1504      0.00      0.00 1603424  475420  11.77  java
09:52:55 PM  1000      1504      0.00      0.00 1603424  475420  11.77  java
09:52:56 PM  1000      1504      0.00      0.00 1603424  475420  11.77  java
09:52:57 PM  1000      1504      0.00      0.00 1603424  475420  11.77  java
09:52:58 PM  1000      1504      0.00      0.00 1603424  475420  11.77  java
09:52:59 PM  1000      1504      0.00      0.00 1603424  475420  11.77  java
Average:     1000      1504      4.32      0.00 1603424  475297  11.77  java
