Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

09:43:58 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:43:59 PM  1000      1504      3.16      0.00 1601376  467324  11.57  java
09:44:00 PM  1000      1504      0.00      0.00 1601376  467324  11.57  java
09:44:01 PM  1000      1504     34.18      0.00 1601376  467324  11.57  java
09:44:02 PM  1000      1504     79.76      0.00 1601376  467604  11.58  java
09:44:03 PM  1000      1504     48.24      0.00 1601376  467788  11.58  java
09:44:04 PM  1000      1504     58.33      0.00 1601376  467932  11.58  java
09:44:05 PM  1000      1504     23.17      0.00 1601376  468060  11.59  java
09:44:06 PM  1000      1504     29.73      0.00 1601376  468112  11.59  java
09:44:07 PM  1000      1504    108.05      0.00 1601376  468536  11.60  java
09:44:08 PM  1000      1504      0.00      0.00 1601376  468536  11.60  java
09:44:09 PM  1000      1504      0.00      0.00 1601376  468536  11.60  java
09:44:10 PM  1000      1504      0.00      0.00 1601376  468536  11.60  java
09:44:11 PM  1000      1504      0.00      0.00 1601376  468536  11.60  java
09:44:12 PM  1000      1504      0.00      0.00 1601376  468536  11.60  java
09:44:13 PM  1000      1504      0.00      0.00 1601376  468536  11.60  java
Average:     1000      1504     23.69      0.00 1601376  468081  11.59  java
