Linux 4.15.0-122-generic (bookstore) 	10/30/2020 	_x86_64_	(1 CPU)

09:51:58 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:51:59 PM  1000      1504      0.00      0.00 1603424  474660  11.75  java
09:52:00 PM  1000      1504      0.00      0.00 1603424  474660  11.75  java
09:52:01 PM  1000      1504      3.16      0.00 1603424  474768  11.75  java
09:52:02 PM  1000      1504     38.03      0.00 1603424  474776  11.75  java
09:52:03 PM  1000      1504      5.56      0.00 1603424  474776  11.75  java
09:52:04 PM  1000      1504      4.21      0.00 1603424  474900  11.76  java
09:52:05 PM  1000      1504      5.43      0.00 1603424  474900  11.76  java
09:52:06 PM  1000      1504     53.85      0.00 1603424  474976  11.76  java
09:52:07 PM  1000      1504     16.25      0.00 1603424  474976  11.76  java
09:52:08 PM  1000      1504     16.28      0.00 1603424  475088  11.76  java
09:52:09 PM  1000      1504      0.00      0.00 1603424  475088  11.76  java
09:52:10 PM  1000      1504      0.00      0.00 1603424  475088  11.76  java
09:52:11 PM  1000      1504      0.00      0.00 1603424  475088  11.76  java
09:52:12 PM  1000      1504      0.00      0.00 1603424  475088  11.76  java
09:52:13 PM  1000      1504      0.00      0.00 1603424  475088  11.76  java
Average:     1000      1504      7.34      0.00 1603424  474928  11.76  java
