Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

09:55:03 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
09:55:04 PM  1000      1617    0.00    0.00    0.00    0.00    0.00     0  java
09:55:05 PM  1000      1617    0.00    0.00    0.00    0.00    0.00     0  java
09:55:06 PM  1000      1617   11.96    1.09    0.00    0.00   13.04     0  java
09:55:07 PM  1000      1617   31.71    4.88    0.00    0.00   36.59     0  java
09:55:08 PM  1000      1617   10.64    2.13    0.00    0.00   12.77     0  java
09:55:09 PM  1000      1617   12.90    1.08    0.00    0.00   13.98     0  java
09:55:10 PM  1000      1617   13.68    0.00    0.00    0.00   13.68     0  java
09:55:11 PM  1000      1617   18.48    0.00    0.00    0.00   18.48     0  java
09:55:12 PM  1000      1617   12.90    2.15    0.00    0.00   15.05     0  java
09:55:13 PM  1000      1617    6.25    1.04    0.00    0.00    7.29     0  java
09:55:14 PM  1000      1617    7.29    0.00    0.00    0.00    7.29     0  java
09:55:15 PM  1000      1617   10.87    1.09    0.00    0.00   11.96     0  java
09:55:16 PM  1000      1617   59.42    5.80    0.00    0.00   65.22     0  java
09:55:17 PM  1000      1617    0.00    0.00    0.00    0.00    0.00     0  java
09:55:18 PM  1000      1617    0.00    0.00    0.00    0.00    0.00     0  java
Average:     1000      1617   11.90    1.15    0.00    0.00   13.05     -  java
