Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

10:16:20 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:16:21 PM  1000      1480    0.00    0.00    0.00    0.00    0.00     0  java
10:16:22 PM  1000      1480    0.00    1.01    0.00    0.00    1.01     0  java
10:16:23 PM  1000      1480   24.18    1.10    0.00    0.00   25.27     0  java
10:16:24 PM  1000      1480   30.68    0.00    0.00    0.00   30.68     0  java
10:16:25 PM  1000      1480   35.23    0.00    0.00    0.00   35.23     0  java
10:16:26 PM  1000      1480   30.34    0.00    0.00    0.00   30.34     0  java
10:16:27 PM  1000      1480   25.81    0.00    0.00    0.00   25.81     0  java
10:16:28 PM  1000      1480   20.43    0.00    0.00    0.00   20.43     0  java
10:16:29 PM  1000      1480   17.89    0.00    0.00    0.00   17.89     0  java
10:16:30 PM  1000      1480   26.97    0.00    0.00    0.00   26.97     0  java
10:16:31 PM  1000      1480   35.71    0.00    0.00    0.00   35.71     0  java
10:16:32 PM  1000      1480   28.89    0.00    0.00    0.00   28.89     0  java
10:16:33 PM  1000      1480   34.48    0.00    0.00    0.00   34.48     0  java
10:16:34 PM  1000      1480    1.01    0.00    0.00    0.00    1.01     0  java
10:16:35 PM  1000      1480    2.08    0.00    0.00    0.00    2.08     0  java
Average:     1000      1480   20.32    0.15    0.00    0.00   20.46     -  java
