Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

10:28:05 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:28:06 PM  1000      1480    0.00    0.00    0.00    0.00    0.00     0  java
10:28:07 PM  1000      1480    0.00    0.00    0.00    0.00    0.00     0  java
10:28:08 PM  1000      1480   13.98    2.15    0.00    0.00   16.13     0  java
10:28:09 PM  1000      1480   64.79    8.45    0.00    0.00   73.24     0  java
10:28:10 PM  1000      1480   20.43    0.00    0.00    0.00   20.43     0  java
10:28:11 PM  1000      1480   10.64    2.13    0.00    0.00   12.77     0  java
10:28:12 PM  1000      1480   18.09    0.00    0.00    0.00   18.09     0  java
10:28:13 PM  1000      1480   17.89    0.00    0.00    0.00   17.89     0  java
10:28:14 PM  1000      1480   64.71    7.35    0.00    0.00   72.06     0  java
10:28:15 PM  1000      1480   19.78    2.20    0.00    0.00   21.98     0  java
10:28:16 PM  1000      1480   34.88    0.00    0.00    0.00   34.88     0  java
10:28:17 PM  1000      1480   12.63    1.05    0.00    0.00   13.68     0  java
10:28:18 PM  1000      1480    0.00    0.00    0.00    0.00    0.00     0  java
10:28:19 PM  1000      1480    1.01    0.00    0.00    0.00    1.01     0  java
10:28:20 PM  1000      1480    1.03    0.00    0.00    0.00    1.03     0  java
Average:     1000      1480   16.62    1.31    0.00    0.00   17.93     -  java
