Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

10:21:05 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:21:06 PM  1000      1480    0.00    0.00    0.00    0.00    0.00     0  java
10:21:07 PM  1000      1480    1.01    0.00    0.00    0.00    1.01     0  java
10:21:08 PM  1000      1480   14.44    4.44    0.00    0.00   18.89     0  java
10:21:09 PM  1000      1480   11.46    8.33    0.00    0.00   19.79     0  java
10:21:10 PM  1000      1480   20.43    1.08    0.00    0.00   21.51     0  java
10:21:11 PM  1000      1480   20.65    0.00    0.00    0.00   20.65     0  java
10:21:12 PM  1000      1480   21.51    0.00    0.00    0.00   21.51     0  java
10:21:13 PM  1000      1480   23.08    0.00    0.00    0.00   23.08     0  java
10:21:14 PM  1000      1480    9.38    2.08    0.00    0.00   11.46     0  java
10:21:15 PM  1000      1480   27.78    0.00    0.00    0.00   27.78     0  java
10:21:16 PM  1000      1480   36.90    1.19    0.00    0.00   38.10     0  java
10:21:17 PM  1000      1480   22.83    0.00    0.00    0.00   22.83     0  java
10:21:18 PM  1000      1480    0.00    0.00    0.00    0.00    0.00     0  java
10:21:19 PM  1000      1480    0.00    0.00    0.00    0.00    0.00     0  java
10:21:20 PM  1000      1480    1.03    0.00    0.00    0.00    1.03     0  java
Average:     1000      1480   13.57    1.14    0.00    0.00   14.70     -  java
