Linux 4.15.0-122-generic (bookstore) 	10/28/2020 	_x86_64_	(1 CPU)

10:20:11 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
10:20:12 PM  1000      1480    0.00    0.00    0.00    0.00    0.00     0  java
10:20:13 PM  1000      1480    0.00    0.00    0.00    0.00    0.00     0  java
10:20:14 PM  1000      1480   18.48    1.09    0.00    0.00   19.57     0  java
10:20:15 PM  1000      1480   25.56    3.33    0.00    0.00   28.89     0  java
10:20:16 PM  1000      1480   18.09    1.06    0.00    0.00   19.15     0  java
10:20:17 PM  1000      1480   16.67    4.17    0.00    0.00   20.83     0  java
10:20:18 PM  1000      1480   29.07    5.81    0.00    0.00   34.88     0  java
10:20:19 PM  1000      1480   43.21    2.47    0.00    0.00   45.68     0  java
10:20:20 PM  1000      1480   15.05    3.23    0.00    0.00   18.28     0  java
10:20:21 PM  1000      1480   14.89    1.06    0.00    0.00   15.96     0  java
10:20:22 PM  1000      1480   32.56    3.49    0.00    0.00   36.05     0  java
10:20:23 PM  1000      1480   75.76    6.06    0.00    0.00   81.82     0  java
10:20:24 PM  1000      1480   13.54    0.00    0.00    0.00   13.54     0  java
10:20:25 PM  1000      1480    0.00    0.00    0.00    0.00    0.00     0  java
10:20:26 PM  1000      1480    1.02    0.00    0.00    0.00    1.02     0  java
Average:     1000      1480   18.51    1.98    0.00    0.00   20.48     -  java
