Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

09:39:27 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
09:39:28 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:29 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:30 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:31 PM    dev8-0      1,00      0,00     16,00      0,00     16,00      0,00      0,00      0,40
09:39:32 PM    dev8-0      1,00      0,00     60,00      0,00     60,00      0,00      1,00      0,40
09:39:33 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,04     38,00      0,40
09:39:34 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:35 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:36 PM    dev8-0     16,00      0,00     76,00      0,00      4,75      0,00      1,75      0,40
09:39:37 PM    dev8-0      1,00      0,00     16,00      0,00     16,00      0,00      1,00      0,40
09:39:38 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,04     42,00      0,40
09:39:39 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:40 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:41 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:39:42 PM    dev8-0      1,00      0,00     24,00      0,00     24,00      0,00      0,00      0,40
Average:       dev8-0      1,47      0,00     13,32      0,00      9,09      0,01      5,00      0,19
