Linux 5.4.0-42-generic (terumi-pc) 	10/15/2020 	_x86_64_	(8 CPU)

09:29:56 PM       DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
09:29:57 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:29:58 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:29:59 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:30:00 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:30:01 PM    dev8-0      2,00      0,00     68,00      0,00     34,00      0,00      0,50      0,80
09:30:02 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,04     37,00      0,40
09:30:03 PM    dev8-0      1,00      0,00     16,00      0,00     16,00      0,00      1,00      0,40
09:30:04 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:30:05 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:30:06 PM    dev8-0      1,00      0,00     28,00      0,00     28,00      0,00      0,00      0,40
09:30:07 PM    dev8-0      1,00      0,00      4,00      0,00      4,00      0,03     30,00      0,40
09:30:08 PM    dev8-0     16,00      0,00     68,00      0,00      4,25      0,00      1,94      0,40
09:30:09 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:30:10 PM    dev8-0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
09:30:11 PM    dev8-0      1,00      0,00     28,00      0,00     28,00      0,00      0,00      0,80
Average:       dev8-0      1,53      0,00     14,40      0,00      9,39      0,00      4,35      0,24
