Linux 4.15.0-124-generic (bookstore) 	12/14/2020 	_x86_64_	(1 CPU)

11:26:14 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:26:15 PM  1000      1915    160.87      0.00 1606244  524844  12.99  java
11:26:16 PM  1000      1915      0.00      0.00 1606244  524844  12.99  java
11:26:17 PM  1000      1915      0.00      0.00 1606244  524844  12.99  java
11:26:18 PM  1000      1915      0.00      0.00 1606244  524844  12.99  java
11:26:19 PM  1000      1915      0.00      0.00 1606244  524844  12.99  java
11:26:20 PM  1000      1915      0.00      0.00 1606244  524844  12.99  java
11:26:21 PM  1000      1915      0.00      0.00 1606244  524844  12.99  java
11:26:22 PM  1000      1915      0.00      0.00 1606244  524844  12.99  java
11:26:23 PM  1000      1915      0.00      0.00 1606244  524844  12.99  java
11:26:24 PM  1000      1915      2.30      0.00 1606244  524844  12.99  java
11:26:25 PM  1000      1915      0.00      0.00 1606244  524844  12.99  java
11:26:26 PM  1000      1915      1.18      0.00 1606244  524844  12.99  java
11:26:27 PM  1000      1915      0.00      0.00 1606244  524844  12.99  java
11:26:28 PM  1000      1915      0.00      0.00 1606244  524844  12.99  java
11:26:29 PM  1000      1915      0.00      0.00 1606244  524844  12.99  java
11:26:30 PM  1000      1915      0.00      0.00 1606244  524844  12.99  java
11:26:31 PM  1000      1915      5.41      0.00 1606244  524844  12.99  java
11:26:32 PM  1000      1915     10.61      0.00 1606244  524844  12.99  java
11:26:33 PM  1000      1915      7.14      0.00 1606244  524844  12.99  java
11:26:34 PM  1000      1915     21.43      0.00 1606244  524920  13.00  java
11:26:35 PM  1000      1915      5.19      0.00 1606244  524920  13.00  java
11:26:36 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:26:37 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:26:38 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:26:39 PM  1000      1915      1.72      0.00 1606244  524920  13.00  java
11:26:40 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:26:41 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:26:42 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:26:43 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:26:44 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:26:45 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:26:46 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:26:47 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:26:48 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:26:49 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:26:50 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:26:51 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:26:52 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:26:53 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:26:54 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:26:55 PM  1000      1915      2.06      0.00 1606244  524920  13.00  java
11:26:56 PM  1000      1915      7.35      0.00 1606244  524920  13.00  java
11:26:57 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:26:58 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:26:59 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:27:00 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:27:01 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:27:02 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:27:03 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:27:04 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:27:05 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:27:06 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:27:07 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:27:08 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:27:09 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:27:10 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:27:11 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:27:12 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:27:13 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:27:14 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:27:15 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:27:16 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:27:17 PM  1000      1915      6.45      0.00 1606244  524920  13.00  java
11:27:18 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:27:19 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:27:20 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:27:21 PM  1000      1915      3.03      0.00 1606244  524920  13.00  java
11:27:22 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
11:27:23 PM  1000      1915      0.00      0.00 1606244  524920  13.00  java
