Linux 4.15.0-124-generic (bookstore) 	03/02/2021 	_x86_64_	(1 CPU)

10:05:12 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
10:05:13 PM  1000      1740      0.00      0.00 1601132  468952  11.61  java
10:05:14 PM  1000      1740    778.82      0.00 1603180  470036  11.64  java
10:05:15 PM  1000      1740   4225.00      0.00 1605228  474332  11.74  java
10:05:16 PM  1000      1740   1231.43      0.00 1607276  476144  11.79  java
10:05:17 PM  1000      1740    324.68      0.00 1607276  476860  11.81  java
10:05:18 PM  1000      1740    152.33      0.00 1607276  477152  11.81  java
10:05:19 PM  1000      1740   1479.41      0.00 1611372  482360  11.94  java
10:05:20 PM  1000      1740    146.15      0.00 1611372  482660  11.95  java
10:05:21 PM  1000      1740    330.16      0.00 1611372  483204  11.96  java
10:05:22 PM  1000      1740    803.80      0.00 1613420  485644  12.02  java
10:05:23 PM  1000      1740    246.03      0.00 1613420  486444  12.04  java
10:05:24 PM  1000      1740    241.03      0.00 1613420  487176  12.06  java
10:05:25 PM  1000      1740    285.25      0.00 1613420  487776  12.08  java
10:05:26 PM  1000      1740    241.18      0.00 1613420  488296  12.09  java
10:05:27 PM  1000      1740    264.62      0.00 1613420  488780  12.10  java
10:05:28 PM  1000      1740    310.91      1.82 1613420  489412  12.12  java
10:05:29 PM  1000      1740      1.04      0.00 1613420  489412  12.12  java
10:05:30 PM  1000      1740      8.51      0.00 1613420  489412  12.12  java
10:05:31 PM  1000      1740      3.23      0.00 1613420  489508  12.12  java
10:05:32 PM  1000      1740      0.00      0.00 1613420  489508  12.12  java
10:05:33 PM  1000      1740      0.00      0.00 1613420  489508  12.12  java
10:05:34 PM  1000      1740    110.94      0.00 1613420  489664  12.12  java
10:05:35 PM  1000      1740     97.14      0.00 1613420  490188  12.14  java
10:05:36 PM  1000      1740    149.28      0.00 1613420  490476  12.14  java
10:05:37 PM  1000      1740    119.70      0.00 1613420  490792  12.15  java
10:05:38 PM  1000      1740     83.53      0.00 1613420  490996  12.16  java
10:05:39 PM  1000      1740     91.55      0.00 1613420  491480  12.17  java
10:05:40 PM  1000      1740     30.77      0.00 1613420  491548  12.17  java
10:05:41 PM  1000      1740      0.00      0.00 1613420  491548  12.17  java
10:05:42 PM  1000      1740      0.00      0.00 1613420  491548  12.17  java
Average:     1000      1740    271.37      0.04 1611577  485694  12.02  java
