Linux 4.15.0-124-generic (bookstore) 	12/14/2020 	_x86_64_	(1 CPU)

02:16:46 AM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:16:47 AM  1000      1959      1.12      0.00 1607516  523572  12.96  java
02:16:48 AM  1000      1959      0.00      0.00 1607516  523572  12.96  java
02:16:49 AM  1000      1959      3.37      0.00 1607516  523572  12.96  java
02:16:50 AM  1000      1959      0.00      0.00 1607516  523572  12.96  java
02:16:51 AM  1000      1959      1.10      0.00 1607516  523572  12.96  java
02:16:52 AM  1000      1959      1.10      0.00 1607516  523572  12.96  java
02:16:53 AM  1000      1959      3.33      0.00 1607516  523572  12.96  java
02:16:54 AM  1000      1959      2.22      0.00 1607516  523656  12.96  java
02:16:55 AM  1000      1959   1745.71      0.00 1612412  528396  13.08  java
02:16:56 AM  1000      1959      1.11      0.00 1612412  528588  13.09  java
02:16:57 AM  1000      1959      0.00      0.00 1612412  528588  13.09  java
02:16:58 AM  1000      1959      8.05      0.00 1612412  528588  13.09  java
02:16:59 AM  1000      1959      1.09      0.00 1612412  528588  13.09  java
02:17:00 AM  1000      1959      1.43      0.00 1612412  528588  13.09  java
02:17:01 AM  1000      1959     87.01      0.00 1612412  528856  13.09  java
02:17:02 AM  1000      1959      0.00      0.00 1612412  528856  13.09  java
02:17:03 AM  1000      1959      1.03      0.00 1612412  528856  13.09  java
02:17:04 AM  1000      1959      2.41      0.00 1612412  528856  13.09  java
02:17:05 AM  1000      1959      9.30      0.00 1612412  528856  13.09  java
02:17:06 AM  1000      1959      8.24      0.00 1612412  528856  13.09  java
02:17:07 AM  1000      1959      0.00      0.00 1612412  528856  13.09  java
02:17:08 AM  1000      1959      0.00      0.00 1612412  528856  13.09  java
02:17:09 AM  1000      1959      9.33      0.00 1612412  528936  13.09  java
02:17:10 AM  1000      1959      0.00      0.00 1612412  528936  13.09  java
02:17:11 AM  1000      1959     10.59      0.00 1612412  528936  13.09  java
02:17:12 AM  1000      1959      0.00      0.00 1612412  528936  13.09  java
02:17:13 AM  1000      1959      0.00      0.00 1612412  528936  13.09  java
02:17:14 AM  1000      1959      3.26      0.00 1612412  528936  13.09  java
02:17:15 AM  1000      1959      2.08      0.00 1612412  528936  13.09  java
02:17:16 AM  1000      1959      0.00      0.00 1612412  528936  13.09  java
02:17:17 AM  1000      1959      0.00      0.00 1612412  528936  13.09  java
02:17:18 AM  1000      1959      0.00      0.00 1612412  528936  13.09  java
02:17:19 AM  1000      1959      0.00      0.00 1612412  528936  13.09  java
02:17:20 AM  1000      1959      0.00      0.00 1612412  528936  13.09  java
02:17:21 AM  1000      1959      0.00      0.00 1612412  528936  13.09  java
02:17:22 AM  1000      1959      0.00      0.00 1612412  528936  13.09  java
02:17:23 AM  1000      1959      0.00      0.00 1612412  528936  13.09  java
02:17:24 AM  1000      1959      0.00      0.00 1612412  528936  13.09  java
02:17:25 AM  1000      1959      0.00      0.00 1612412  528936  13.09  java
02:17:26 AM  1000      1959      0.00      0.00 1612412  528936  13.09  java
Average:     1000      1959     37.13      0.00 1611433  527792  13.07  java
